cand id	similarity score	score
6434	0.254437865	2
6435	0.132812497	1
6436	0.219178078	2
6437	0.220640566	2
6438	0.183673465	1
6439	0.266666662	1
6440	0.221428568	1
6441	0.265624995	3
6442	0.171003714	1
6443	0.287292813	2
6444	0.262569828	3
6445	0.290237462	3
6446	0.293103444	3
6447	0	2
6448	0.259818727	2
6449	0.044843048	0
6450	0.257668707	2
6451	0.184615382	1
6452	0.15770609	1
6453	0.28484848	1
6454	0.116666665	2
6455	0.319410314	3
6456	0.157480312	1
6457	0.302857138	2
6458	0.179930792	1
6459	0.197183095	2
6460	0.274611394	2
6461	0.207885301	2
6462	0.237762234	3
6463	0.262499996	3
6464	0.179211466	1
6465	0.245733784	2
6466	0.259587016	2
6467	0.210169488	1
6468	0.178082188	2
6469	0.216949149	1
6470	0.256880729	2
6471	0.236933794	1
6472	0.311111106	3
6473	0.219780216	2
6474	0.305343506	2
6475	0.143939391	1
6476	0.257069404	3
6477	0.209459455	2
6478	0.324455201	3
6479	0.058091284	0
6480	0.270408158	2
6481	0.153846151	1
6482	0.119999997	1
6483	0.271255056	3
6484	0.306122444	3
6485	0.303418798	3
6486	0.239999996	2
6487	0.315789469	3
6488	0.228373699	1
6489	0.267515919	2
6490	0.124031005	1
6491	0.262773718	3
6492	0.234113708	2
6493	0.215873011	2
6494	0.173285195	3
6495	0.161971827	2
6496	0.140350873	1
6497	0.233438481	2
6498	0.220689651	2
6499	0.183823526	1
6500	0.271777	2
6501	0.194945845	1
6502	0.249221179	2
6503	0.225352109	2
6504	0.238993706	1
6505	0.283236989	3
6506	0.132295717	1
6507	0.280788172	3
6508	0.24299065	2
6509	0.204946993	1
6510	0.199999996	2
6511	0.245161286	2
6512	0.388206383	3
6513	0.202797199	2
6514	0.229629626	1
6515	0.217687071	1
6516	0.299349236	3
6517	0.148148145	1
6518	0.154981546	1
6519	0.299492381	2
6520	0.32258064	2
6521	0.239482196	2
6522	0.200668892	2
6523	0.292207788	2
6524	0.241379306	2
6525	0.21505376	2
6526	0.167300377	1
6527	0.290322576	2
6528	0.186379925	2
6529	0.252747248	2
6530	0.272373536	3
6531	0.118110234	1
6532	0.298666662	3
6533	0.275641021	2
6534	0.192857139	1
6535	0.258397928	2
6536	0.225895312	2
6537	0.203773582	1
6538	0.167247383	0
6539	0.153225804	1
6540	0.202247188	2
6541	0.215297446	2
6542	0.269662917	2
6543	0.269129283	3
6544	0.233676972	2
6545	0.117647056	1
6546	0.154981546	1
6547	0.111553782	2
6548	0.199999997	1
6549	0.308068455	1
6550	0.145748985	1
6551	0.256716413	2
6552	0.112359547	1
6553	0.29444444	2
6554	0.287292813	3
6555	0.149812731	1
6556	0.240282682	1
6557	0.251612899	1
6558	0.238267144	1
6559	0.197183095	2
6560	0.127208477	1
6561	0.291457281	2
6562	0.237288132	1
6563	0.304999995	3
6564	0.214111917	3
6565	0.303030298	1
6566	0.307246372	3
6567	0.25377643	1
6568	0.143396223	1
6569	0.200692038	1
6570	0.278637766	2
6571	0.248677244	2
6572	0.297752804	3
6573	0.178438658	1
6575	0.334928225	3
6576	0.256410252	2
6577	0.226148406	1
6578	0.229508193	3
6579	0.261111106	2
6580	0.254847641	2
6581	0.194244601	1
6582	0.29444444	2
6583	0.151202745	2
6584	0.292682922	3
6585	0.07377049	0
6586	0.208092481	2
6587	0.202614375	1
6588	0.114285712	0
6589	0.178694154	1
6590	0.221453283	2
6591	0.154838705	1
6592	0.268907558	3
6593	0.199999996	2
6594	0.232081907	1
6595	0.228373699	1
6596	0.283236989	2
6597	0.290322576	3
6598	0.149377591	1
6599	0.272445816	3
6600	0.253687311	3
6601	0.282208584	2
6602	0.232394362	1
6603	0.223021579	1
6604	0.187499997	2
6605	0.135458165	1
6606	0.212014131	2
6607	0.230508471	2
6608	0.184397159	2
6609	0.208333329	2
6610	0.177606175	1
6611	0.126394049	1
6612	0.167999997	1
6613	0.172932328	1
6614	0.074380163	1
6615	0.244372986	3
6616	0.074688795	0
6617	0.330275225	2
6618	0.192857139	2
6619	0.268421048	3
6620	0.118081177	1
6621	0.179211466	1
6622	0.156133826	1
6623	0.313513509	2
6624	0.168831165	1
6625	0.245733784	2
6626	0.238095234	2
6627	0.296511623	2
6628	0.149019605	1
6629	0.204379559	1
6630	0.087999997	1
6631	0.232142853	2
6632	0.186851207	2
6633	0.308080803	3
6634	0.216606495	1
6635	0.244224418	2
6636	0.309782604	3
6637	0.312997343	3
6638	0.22435897	2
6639	0.282051278	2
6640	0.192170815	1
6641	0.120996438	1
6642	0.178694154	1
6643	0.313725485	2
6644	0.22372881	1
6645	0.301075264	3
6646	0.26086956	3
6647	0.134831457	1
6648	0.2173913	2
6649	0.090534977	1
6650	0.159169546	1
6651	0.302872058	3
6652	0.326530608	1
6653	0.225519283	1
6654	0.333333329	1
6655	0.273901804	3
6656	0.177304961	0
6657	0.329999995	3
6658	0.184818478	2
6659	0.304347822	2
6660	0.297362105	1
6661	0.32258064	3
6662	0.241887901	2
6663	0.253333329	2
6664	0.236421721	2
6665	0.286624199	2
6666	0.244648314	2
6667	0.172043007	1
6668	0.17490494	1
6669	0.227848097	3
6670	0.107438014	1
6671	0.138461535	1
6672	0.293193712	3
6673	0.173913041	0
6674	0.101562497	0
6675	0.221498367	2
6676	0.288288284	2
6677	0.292428193	3
6678	0.230529591	2
6679	0.276056333	2
6680	0.26535626	3
6681	0.272189344	2
6682	0.276381905	3
6683	0.275659819	1
6684	0.205298009	1
6685	0.199999996	2
6686	0.156996583	3
6687	0.287356317	2
6688	0.171206223	1
6689	0.163424122	1
6690	0.262195117	3
6691	0.206896548	1
6692	0.236363632	2
6693	0.21114369	2
6694	0.274193543	3
6695	0.232081907	1
6696	0.269230764	3
6697	0.259493666	2
6698	0.204778153	2
6699	0.266288947	3
6700	0.317460313	2
6701	0.313315922	3
6702	0.07563025	1
6703	0.145985398	1
6704	0.231003035	2
6705	0.270270265	3
6706	0.30813953	2
6707	0.3054755	3
6708	0.058577404	1
6709	0.319999995	2
6710	0.060869564	2
6711	0.206666663	2
6712	0.310734458	3
6713	0.239202654	2
6714	0.264150939	2
6715	0.053333332	2
6716	0.293269226	3
6717	0.296089381	2
6718	0.184818478	1
6719	0.170542633	1
6720	0.104417668	1
6721	0.245810051	2
6722	0.139705879	1
6723	0.247491635	1
6724	0.245033108	1
6725	0.166666664	1
6726	0.233846149	3
6727	0.338709673	3
6728	0.211838002	2
6729	0.231788075	1
6730	0.31481481	2
6731	0.091666665	1
6732	0.272251304	2
6733	0.346793344	3
6734	0.087999997	0
6735	0.310626698	3
6736	0.262295078	2
6737	0.170212762	1
6738	0.205479448	1
6739	0.244318177	1
6740	0.279329604	3
6741	0.309927356	3
6742	0.312138724	2
6743	0.207885301	1
6744	0.278846149	2
6745	0.282051278	2
6746	0.170040483	1
6747	0.270440247	2
6748	0.330666662	3
6749	0.282958195	2
6750	0.071146242	1
6751	0.293023251	3
6752	0.229946519	2
6753	0.16356877	1
6754	0.175182478	1
6755	0.214983709	3
6756	0.255737701	1
6757	0.292134827	2
6758	0.285714281	3
6759	0.121673001	1
6760	0.209973748	3
6761	0.296052627	1
6762	0.312655082	3
6763	0.260869561	2
6764	0.293948122	3
6765	0.311377241	3
6766	0.190114065	1
6767	0.29912023	2
6768	0.159695814	1
6769	0.244776115	1
6770	0.336956517	2
6771	0.322766566	2
6772	0.273504269	1
6773	0.259999996	1
6774	0.203508768	1
6775	0.235294113	2
6776	0.118959105	1
6777	0.210169488	1
6778	0.191126276	1
6779	0.272493568	3
6780	0.284960417	3
6781	0.314769971	2
6782	0.218181815	0
6783	0.251497001	2
6784	0.185714282	1
6785	0.142322094	1
6786	0.286419748	1
6787	0.22435897	2
6788	0.179310341	1
6789	0.294617559	3
6790	0.207119737	2
6791	0.243243238	2
6792	0.276923072	2
6793	0.161538459	1
6794	0.205673755	3
6795	0.217391301	1
6796	0.112449797	1
6797	0.180505412	2
6798	0.26598465	3
6799	0.129277563	3
6800	0.276243089	3
6801	0.187499997	1
6802	0.233918124	2
6803	0.181818178	2
6804	0.258064511	3
6805	0.29523809	3
6806	0.256097556	2
6807	0.269360265	1
6808	0.304985333	1
6809	0.279329604	3
6810	0.247191006	3
6811	0.294930871	3
6812	0.202166061	1
6813	0.205980062	1
6814	0.171974518	2
6815	0.333333328	2
6816	0.287234038	3
6817	0.193333329	1
6818	0.267379674	3
6819	0.143396223	1
6820	0.218181815	1
6821	0.096774191	1
6822	0.265402839	3
6823	0.199261989	1
6824	0.146153843	1
6825	0.29885057	3
6826	0.259818727	2
6827	0.208053687	2
6828	0.196363633	1
6829	0.192170815	1
6830	0.226190472	2
6831	0.257142852	3
6832	0.215488211	2
6833	0.219931268	1
6834	0.166666663	1
6835	0.166666664	1
6836	0.285714281	2
6837	0.277602519	1
6838	0.239795913	2
6839	0.234899325	1
6840	0.338028164	2
6841	0.173584903	1
6842	0.19565217	1
6843	0.234604101	1
6844	0.312312308	1
6845	0.303317531	3
6846	0.161971827	1
6847	0.181818177	1
6848	0.274143298	2
6849	0.322418131	3
6850	0.244067793	2
6851	0.253086415	2
6852	0.252631574	3
6853	0.258760103	3
6854	0.28011204	2
6855	0.178694154	2
6856	0.212765954	1
6857	0.284182301	2
6858	0.22629969	3
6859	0.208469051	2
6860	0.244155839	2
6861	0.224637678	1
6862	0.156133826	2
6863	0.28350515	3
6864	0.068669526	0
6865	0.191881915	2
6866	0.271676296	2
6867	0.216783213	2
6868	0.224783857	2
6869	0.24929178	1
6870	0.242038212	2
6871	0.29916897	2
6872	0.347252742	3
6873	0.22028985	2
6874	0.184397159	2
6875	0.128571425	1
6876	0.2484472	2
6877	0.244155839	2
6878	0.261682239	2
6879	0.256716413	3
6880	0.316666662	2
6881	0.26461538	2
6882	0.193979929	2
6883	0.223826711	1
6884	0.233009704	2
6885	0.142292487	1
6886	0.276762397	2
6887	0.145593867	1
6888	0.3046683	2
6889	0.231003035	2
6890	0.20640569	2
6891	0.210526312	1
6892	0.211604092	1
6893	0.232081907	2
6894	0.285714281	2
6895	0.275449097	2
6896	0.237804873	3
6897	0.268571424	2
6898	0.210023861	3
6899	0.283378742	3
6900	0.241042341	2
6901	0.196202527	2
6902	0.164874548	1
6903	0.325814531	2
6904	0.308056867	3
6905	0.203007516	1
6907	0.145161288	1
6908	0.261904757	2
6909	0.169117644	1
6910	0.273743012	2
6911	0.255033553	1
6912	0.332378219	2
6913	0.252252248	2
6914	0.176923074	1
6915	0.289276803	3
6916	0.186567161	1
6917	0.292537309	3
6918	0.199312711	1
6919	0.274809155	3
6920	0.305630022	2
6921	0.300254448	3
6922	0.226277369	1
6923	0.277108429	3
6924	0.279329604	2
6925	0.170212762	1
6926	0.358620685	3
6927	0.242424238	1
6928	0.154981546	0
6929	0.249999995	2
6930	0.35820895	2
6931	0.326203204	3
6932	0.261682239	2
6933	0.238227142	3
6934	0.220640566	1
6935	0.246666663	2
6936	0.268292678	2
6937	0.26086956	2
6938	0.243589739	2
6939	0.288524586	2
6940	0.308510633	3
6941	0.3148688	2
6942	0.219999996	2
6943	0.249999996	1
6944	0.306878302	3
6945	0.258258254	2
6946	0.203488367	3
6947	0.200716842	1
6948	0.102127658	1
6949	0.293103444	3
6950	0.160535113	1
6951	0.085106381	0
6952	0.217543856	1
6953	0.187499996	1
6954	0.044843048	1
6955	0.216560505	2
6956	0.147540981	2
6957	0.277620392	3
6958	0.25377643	3
6959	0.228412251	2
6960	0.176829264	2
6961	0.283544299	3
6962	0.156249997	1
6963	0.246753242	2
6964	0.212624581	2
6965	0.283422455	3
6966	0.197718628	1
6967	0.286458328	3
6968	0.28350515	3
6969	0.280991731	2
6970	0.243626058	2
6971	0.226865667	2
6972	0.241379306	2
6973	0.223048324	1
6974	0.264631038	1
6975	0.232558135	2
6976	0.183206104	1
6977	0.173228344	1
6978	0.132231403	1
6979	0.311345642	3
6980	0.134328355	1
6981	0.31791907	2
6982	0.276836153	3
6983	0.187265914	1
6984	0.260651624	1
6985	0.190140841	1
6986	0.23602484	3
6987	0.077922076	1
6988	0.296296291	2
6989	0.307692303	3
6990	0.227586203	1
6991	0.218068531	1
6992	0.197952214	2
6993	0.168582372	1
6994	0.202797199	1
6995	0.221538457	1
6996	0.303030298	2
6997	0.235690232	2
6998	0.160642568	1
6999	0.147601473	1
7000	0.23824451	2
7001	0.230547546	2
7002	0.257668707	2
7003	0.302266998	3
7004	0.222972969	2
7005	0.151999997	1
7006	0.221402211	1
7007	0.26815642	2
7008	0.19135802	1
7009	0.14285714	1
7010	0.169491521	1
7011	0.142322094	1
7012	0.186046509	1
7013	0.207885301	1
7014	0.206451609	1
7015	0.232394362	2
7016	0.169741694	1
7017	0.277620392	2
7018	0.198717944	2
7019	0.274247488	2
7020	0.251781468	3
7021	0.269461073	3
7022	0.306358377	2
7023	0.217948714	1
7024	0.078260868	0
7025	0.285714281	2
7026	0.271186436	3
7027	0.272479559	3
7028	0.255555551	3
7029	0.322738381	2
7030	0.222222218	1
7031	0.215909086	1
7032	0.252808984	2
7033	0.354929573	3
7034	0.269841265	3
7035	0.23606557	2
7036	0.32258064	3
7037	0.084745761	1
7038	0.163701064	2
7039	0.198581557	1
7040	0.339712914	3
7041	0.28350515	2
7042	0.241379306	2
7043	0.257668707	2
7044	0.183908043	1
7045	0.155038757	1
7046	0.087719297	1
7047	0.249999995	2
7048	0.156378599	1
7049	0.267857138	2
7050	0.248484844	3
7051	0.114942526	1
7052	0.279999996	1
7053	0.28795811	3
7054	0.308755755	3
7055	0.170068023	1
7056	0.269938646	3
7057	0.27345844	2
7058	0.189090906	1
7059	0.311377241	3
7060	0.173611107	1
7061	0.247491635	2
7062	0.179856112	1
7063	0.252941172	2
7064	0.264900658	1
7065	0.28011204	3
7066	0.296703292	2
7067	0.204225348	1
7068	0.209459455	2
7069	0.281767951	2
7070	0.261744962	1
7071	0.217228461	1
7072	0.246153842	2
7073	0.303370782	2
7074	0.22377622	1
7075	0.299727516	3
7076	0.228915658	2
7077	0.12396694	2
7078	0.264285711	1
7079	0.23433242	3
7080	0.310991952	2
7081	0.260273969	2
7082	0.28140703	3
7083	0.217948714	1
7084	0.196363633	1
7085	0.305343506	3
7086	0.210526312	1
7087	0.139860136	3
7088	0.221574339	2
7089	0.261538457	1
7090	0.172932328	1
7091	0.096774191	1
7092	0.148698881	1
7093	0.249999996	1
7094	0.140845067	1
7095	0.234899325	2
7096	0.248587566	2
7097	0.228782284	2
7098	0.098360654	2
7099	0.288659789	2
7100	0.19305019	1
7101	0.224637678	1
7102	0.194805191	1
7103	0.283333329	2
7104	0.22680412	1
7105	0.206185563	1
7106	0.239482196	2
7107	0.261096601	3
7108	0.237762234	1
7109	0.303664917	1
7110	0.25559105	2
7111	0.213483141	3
7112	0.070175437	1
7113	0.278931746	2
7114	0.149606297	1
7115	0.282051277	3
7116	0.225080382	3
7117	0.197183095	1
7118	0.205128202	1
7119	0.069264068	1
7120	0.244372986	3
7121	0.174242421	2
7122	0.299363053	2
7123	0.087336243	1
7124	0.336336332	3
7125	0.315789469	3
7126	0.250746264	3
7127	0.184300337	2
7128	0.302564098	2
7129	0.336322865	3
7130	0.280991731	3
7131	0.235602089	3
7132	0.179775278	1
7133	0.261904757	2
7134	0.205479448	1
7135	0.148936167	1
7136	0.237681155	2
7137	0.258503397	0
7138	0.214285711	1
7139	0.339712914	3
7140	0.251612899	2
7141	0.138996136	1
7142	0.245033108	2
7143	0.111553782	2
7144	0.372703407	3
7145	0.202247188	1
7146	0.284866464	2
7147	0.266318533	3
7148	0.261146492	1
7149	0.290909086	3
7150	0.136546182	1
7151	0.323529407	3
7152	0.229102163	1
7153	0.271762203	3
7154	0.246987947	3
7155	0.262569828	3
7156	0.178294571	1
7157	0.228758166	2
7158	0.209459455	2
7159	0.288088638	3
7160	0.234374995	1
7161	0.109243696	3
7162	0.260061915	2
7163	0.127946124	2
7164	0.321525881	2
7165	0.25205479	3
7166	0.270440247	2
7167	0.297435892	3
7168	0.21088435	1
7169	0.312883431	2
7170	0.166089962	1
7171	0.238805966	2
7172	0.247422676	2
7173	0.299465236	3
7174	0.269662917	3
7175	0.175438593	2
7176	0.244897955	1
7177	0.248520705	2
7178	0.212624581	1
7179	0.257668707	1
7180	0.16356877	1
7181	0.316037731	3
7182	0.231638413	1
7183	0.35820895	3
7184	0.309782604	2
7185	0.265624995	3
7186	0.280373827	2
7187	0.288828333	3
7188	0.281842814	3
7189	0.200716842	1
7190	0.303341897	1
7191	0.187499996	1
7192	0.104417668	0
7193	0.187290966	1
7194	0.220640566	1
7195	0.140624997	1
7196	0.23606557	2
7197	0.315270931	3
7198	0.242811497	2
7199	0.175572516	1
7200	0.296969692	2
7201	0.110236218	1
7202	0.333333328	2
7203	0.111999997	1
7204	0.235897431	3
7205	0.18315018	1
7206	0.183006532	1
7207	0.175084171	1
7208	0.203007516	1
7209	0.326633161	3
7210	0.266666662	2
7211	0.220735782	3
7212	0.253968249	3
7213	0.267912768	1
7214	0.228395057	2
7215	0.267639898	2
7216	0.224852066	2
7217	0.297650126	3
7218	0.315508016	3
7219	0.309148261	2
7220	0.136363633	1
7221	0.229965153	1
7222	0.245508977	3
7223	0.053811658	1
7224	0.271739126	3
7225	0.182432428	1
7226	0.181818178	2
7227	0.204946993	1
7228	0.283911668	2
7229	0.279720275	3
7230	0.205128202	1
7231	0.286975712	3
7232	0.102127658	1
7233	0.174242421	1
7234	0.177935939	1
7235	0.234113708	2
7236	0.129554653	1
7237	0.193979929	1
7238	0.195286191	1
7239	0.206451609	2
7240	0.342857138	1
7241	0.18947368	2
7242	0.278787874	2
7243	0.267806263	2
7244	0.248210019	3
7245	0.225806447	2
7246	0.219101119	3
7247	0.198019798	1
7248	0.274509799	3
7249	0.288235289	2
7250	0.281345561	2
7251	0.20863309	1
