candidate_id	similarity score	score
6161	0.068741967	2
6162	0.172281045	2
6163	0.007140544	1
6164	0.073517711	2
6165	0.142390811	3
6166	0.000577865	1
6167	0.005214417	3
6168	0.094717816	2
6169	0.160742125	2
6170	0.142966407	1
6171	0.123945955	3
6172	0.112565463	2
6173	0.00940306	1
6174	0.064830869	2
6175	0.037660373	1
6176	0.057136975	1
6177	0.15757332	2
6178	0.073747074	3
6179	0.000305949	2
6180	0.154760743	3
6181	0.112641239	3
6182	0.149950518	3
6183	0.114909881	3
6184	0.039668472	1
6185	0.074643226	2
6186	0.020465527	2
6187	0.003440465	1
6188	3.53E-06	0
6189	0.01765717	1
6190	0.181998943	2
6191	0.12605365	2
6192	0.166430102	3
6193	0.044259474	1
6194	0.143744438	3
6195	0.11321996	3
6196	0.061980743	1
6197	0.11175065	2
6198	0.154021924	3
6199	0.01216081	2
6200	0.158760397	0
6201	0.00299204	2
6202	0.0059199	1
6203	0.158955402	3
6204	0.180503057	1
6205	0.004808452	2
6206	0.017302397	0
6207	0.000170029	0
6208	0.157043658	3
6209	0.049561027	2
6210	0.107748746	2
6211	0.046577719	1
6212	0.083968472	2
6213	0.011740673	1
6214	0.059518761	1
6215	0.018278991	1
6216	0.131367344	2
6217	0.004329129	1
6218	0.090715402	2
6219	0.112474951	2
6220	0.147290617	2
6221	0.108735799	2
6222	0.061264082	2
6223	0.164901107	3
6224	0.009687018	2
6225	0.137962612	3
6226	0.063652435	3
6227	0.031381926	1
6228	0.171962811	3
6229	0.002005264	1
6230	0.001535716	1
6231	0.057057729	2
6232	0.115061324	1
6233	2.54E-05	2
6234	0.0445451	1
6235	0.000482648	1
6236	0.133498817	2
6237	0.162410879	2
6238	0.000353326	0
6239	0.113391608	2
6240	0.102038705	3
6241	0.009979254	1
6242	6.04E-07	1
6243	0.129271024	2
6244	0.068289089	1
6245	0.12086692	3
6246	0.12278547	1
6247	0.135999676	3
6248	0.037722393	1
6249	0.171311899	3
6250	0.135993805	3
6251	0.031271422	1
6252	0.016999428	1
6253	0.168587729	3
6254	0.17601498	3
6255	0.010231072	1
6256	0.003371136	1
6257	0.00013646	1
6258	0.000471965	1
6259	0.026648276	3
6260	0.036057956	2
6261	0.042767196	1
6262	0.157932625	3
6263	0.162203023	3
6264	0.139570333	3
6265	0.073952387	2
6266	0.006089858	1
6267	0.189274261	3
6268	0.185115225	3
6269	0.006761021	1
6270	0.154105897	3
6271	0.031802308	2
6272	0.108546124	2
6273	0.067048833	1
6274	0.059388085	1
6275	0.002204156	1
6276	0.14511602	3
6277	0.000348178	1
6278	0.019468439	1
6279	0.094862447	2
6280	0.026879918	3
6281	0.158049551	1
6282	0.167786448	3
6283	0.005509778	1
6284	0.158059728	3
6285	0.081606276	2
6286	0.161942169	3
6287	0.122739488	3
6288	0.048519037	2
6289	0.024607708	2
6290	0.031258993	1
6291	0.068934353	2
6292	0.150590503	3
6293	0.108005297	2
6294	0.137972304	1
6295	0.006189087	2
6296	0.009449442	0
6297	0.051873169	1
6298	0.016215217	1
6299	0.087877436	2
6300	0.145515895	3
6301	0.210708032	3
6302	0.077052152	2
6303	0.007228631	1
6304	0.025091649	1
6305	0.144283406	3
6306	0.025412312	1
6307	0.116170313	2
6308	0.156487272	3
6309	0.006621544	1
6310	0.140139957	3
6311	0.0409247	2
6312	0.131351527	2
6313	0.147969585	3
6314	0.008595324	1
6315	0.037894944	2
6316	0.10984406	1
6317	0.17912365	2
6318	0.03141728	1
6319	0.104237273	1
6320	0.020273341	1
6321	0.018663768	1
6322	0.037722393	2
6323	0.021965572	1
6324	7.14E-05	1
6325	0.043510988	2
6326	0.002874337	1
6327	0.133075708	2
6328	0.096920256	2
6329	0.101537789	2
6330	0.129188002	3
6331	0.176483205	3
6332	3.54E-05	3
6333	0.099864952	3
6334	0.077127252	2
6335	0.088550494	3
6336	0.153284127	3
6337	0.06874985	2
6338	0.128017504	2
6339	0.074582772	2
6340	0.145355679	3
6341	0.093589864	2
6342	0.013414201	1
6343	0.099760517	1
6344	0.071584492	2
6345	0.094607836	2
6346	0.062007349	2
6347	0.047464724	3
6348	0.05590494	1
6349	0.166162396	3
6350	0.108507919	2
6351	0.098906729	3
6352	0.137472276	2
6353	0.13935078	3
6354	0.025412312	1
6355	0.112146945	2
6356	0.007991343	1
6357	0.000774983	2
6358	0.024283494	2
6359	9.21E-05	1
6360	0.104045895	2
6361	0.101862332	2
6362	0.051165607	1
6363	0.147289902	3
6364	0.125068873	3
6365	0.035078922	2
6366	0.157493747	3
6367	0.044796022	2
6368	0.015697433	1
6369	0.022430836	1
6370	0.000921465	0
6371	0.168359759	3
6372	0.036167051	2
6373	0.015204595	2
6374	0.119818143	2
6375	0.031136042	1
6376	0.087263896	2
6377	0.189196228	3
6378	0.185079433	3
6379	0.165608651	3
6380	0.058134613	1
6381	0.129848633	3
6382	0.006222492	1
6383	0.074544631	2
6384	0.156514244	3
6385	0.082909531	2
6386	0.125456368	2
6387	0.161973686	3
6388	0.162166497	3
6389	0.119010939	2
6390	0.042873463	2
6391	0.024514183	1
6392	0.188355825	3
6393	0.026548321	1
6394	2.74E-10	1
6395	0.051249564	2
6396	0.176343315	3
6397	0.047101994	2
6398	0.066686688	2
6399	0.017923248	2
6400	0.063527376	2
6401	0.020242301	2
6402	0.036837779	2
6403	0.000162035	0
6404	0.080616	1
6405	0.070453128	3
6406	0.115072748	2
6407	0.039466163	2
6408	0.17483167	3
6409	0.025568215	2
6410	0.19028891	3
6411	0.000572584	1
6412	0.12747937	1
6413	0.043447028	2
6414	0.023148134	1
6415	0.062546632	2
6416	0.002032553	1
6417	0.165911308	3
6418	0.091608761	2
6419	0.180326749	3
6420	0.013977374	1
6421	0.015830527	1
6422	2.04E-05	1
6423	0.076481596	3
6424	0.099177489	2
6425	0.017828782	2
6426	0.063880238	2
6427	0.046949569	1
6428	0.014329333	2
6429	0.025787409	1
6430	0.027399154	1
6431	0.02117439	1
6432	0.149588968	3
6433	0.125811672	2
6434	0.091402633	2
6435	0.004295652	1
6436	0.042656604	2
6437	0.031552317	2
6438	0.0341828	1
6439	0.076064358	1
6440	0.030177496	1
6441	0.126805968	3
6442	0.016718077	1
6443	0.142297555	2
6444	0.118099189	3
6445	0.150040751	3
6446	0.124921982	3
6447	0.090365034	2
6448	0.095815958	2
6449	6.15E-10	0
6450	0.089196883	2
6451	0.008493684	1
6452	0.020251248	1
6453	0.098222442	1
6454	0.000292349	2
6455	0.182206226	3
6456	0.00407292	1
6457	0.135304847	2
6458	0.030712792	1
6459	0.027056404	2
6460	0.145051451	2
6461	0.025916846	2
6462	0.037894944	3
6463	0.071888079	3
6464	0.021313172	1
6465	0.04684601	2
6466	0.093650513	2
6467	0.04348205	1
6468	0.032470837	2
6469	0.045199661	1
6470	0.100833424	2
6471	0.040111814	1
6472	0.159364212	3
6473	0.023906726	2
6474	0.166804023	2
6475	0.0086676	1
6476	0.138297571	3
6477	0.042775113	2
6478	0.168110945	3
6479	0.000234319	0
6480	0.145772415	2
6481	0.001655329	1
6482	0.002089346	1
6483	0.133211383	3
6484	0.159173294	3
6485	0.163409215	3
6486	0.058120543	2
6487	0.138470815	3
6488	0.039391807	1
6489	0.079931858	2
6490	0.005084886	1
6491	0.159274075	3
6492	0.056724568	2
6493	0.068754213	2
6494	0.019355519	3
6495	0.02172611	2
6496	0.024607708	1
6497	0.074544631	2
6498	0.039468378	2
6499	0.018093156	1
6500	0.044185585	2
6501	0.021711722	1
6502	0.096448393	2
6503	0.035177177	2
6504	0.068761705	1
6505	0.118157165	3
6506	0.005449613	1
6507	0.152812677	3
6508	0.081478908	2
6509	0.032832959	1
6510	0.026688127	2
6511	0.070475884	2
6512	0.19730373	3
6513	0.033076979	2
6514	0.02162435	1
6515	0.045199661	1
6516	0.163500963	3
6517	0.013048175	1
6518	0.015610069	1
6519	0.15174079	2
6520	0.162658794	2
6521	0.077827993	2
6522	0.048172237	2
6523	0.081046262	2
6524	0.045144968	2
6525	0.025359477	2
6526	0.010084504	1
6527	0.077832386	2
6528	0.024518155	2
6529	0.123965773	2
6530	0.146301006	3
6531	0.003232847	1
6532	0.162087277	3
6533	0.072418233	2
6534	0.022485837	1
6535	0.131078036	2
6536	0.094737226	2
6537	0.014546947	1
6538	0.027331431	0
6539	0.002028746	1
6540	0.013201399	2
6541	0.092818731	2
6542	0.125605101	2
6543	0.129855315	3
6544	0.040020517	2
6545	0.003423964	1
6546	0.014518121	1
6547	0.002418185	2
6548	0.017607503	1
6549	0.177797686	1
6550	0.001687244	1
6551	0.094435292	2
6552	0.008107258	1
6553	0.146559142	2
6554	0.15614362	3
6555	0.011685371	1
6556	0.033913219	1
6557	0.063323191	1
6558	0.024909085	1
6559	0.029744653	2
6560	0.017827944	1
6561	0.150820003	2
6562	0.04375814	1
6563	0.172075809	3
6564	0.116805176	3
6565	0.144980414	1
6566	0.124714084	3
6567	0.089362718	1
6568	0.008900508	1
6569	0.035524084	1
6570	0.092442726	2
6571	0.139505601	2
6572	0.14032645	3
6573	0.016264736	1
6575	0.188070514	3
6576	0.076963248	2
6577	0.034304674	1
6578	0.058354789	3
6579	0.116453883	2
6580	0.109879267	2
6581	0.02491442	1
6582	0.137242175	2
6583	0.030845969	2
6584	0.144153751	3
6585	0.000515195	0
6586	0.097698626	2
6587	0.05351193	1
6588	0.000940408	0
6589	0.036345294	1
6590	0.041104953	2
6591	0.041284333	1
6592	0.115721847	3
6593	0.061758448	2
6594	0.046394515	1
6595	0.041351943	1
6596	0.108690829	2
6597	0.135665342	3
6598	0.000503365	1
6599	0.096837112	3
6600	0.10301159	3
6601	0.107717864	2
6602	0.034635487	1
6603	0.026008341	1
6604	0.005447452	2
6605	0.002618424	1
6606	0.033554994	2
6607	0.043234262	2
6608	0.025319543	2
6609	0.03469419	2
6610	0.006969928	1
6611	0.01205969	1
6612	0.002900424	1
6613	0.012380506	1
6614	0.000323211	1
6615	0.073553317	3
6616	0.0002584	0
6617	0.110573767	2
6618	0.022134155	2
6619	0.133592037	3
6620	0.010428718	1
6621	0.023565314	1
6622	0.014719667	1
6623	0.151957532	2
6624	0.041150828	1
6625	0.043686889	2
6626	0.04410311	2
6627	0.106518987	2
6628	0.004348875	1
6629	0.021775244	1
6630	0.001091646	1
6631	0.093816326	2
6632	0.03524324	2
6633	0.165005512	3
6634	0.024587933	1
6635	0.060304316	2
6636	0.160352841	3
6637	0.162600441	3
6638	0.063008789	2
6639	0.07288929	2
6640	0.024566109	1
6641	0.015585752	1
6642	0.029889718	1
6643	0.136479428	2
6644	0.044891113	1
6645	0.146293003	3
6646	0.114261876	3
6647	0.009268523	1
6648	0.063018774	2
6649	0.00049894	1
6650	0.026165169	1
6651	0.151189006	3
6652	0.144729833	1
6653	0.086433923	1
6654	0.144214281	1
6655	0.128967016	3
6656	0.023011619	0
6657	0.169577542	3
6658	0.048087632	2
6659	0.097667927	2
6660	0.177618022	1
6661	0.142184438	3
6662	0.098471808	2
6663	0.058471741	2
6664	0.078029727	2
6665	0.083421252	2
6666	0.08339393	2
6667	0.022317667	1
6668	0.009341649	1
6669	0.064559605	3
6670	0.000457106	1
6671	0.008033004	1
6672	0.143319334	3
6673	0.003627278	0
6674	0.003169425	0
6675	0.060389683	2
6676	0.111209641	2
6677	0.161515043	3
6678	0.071252185	2
6679	0.128211429	2
6680	0.149954882	3
6681	0.096317438	2
6682	0.158440251	3
6683	0.125639719	1
6684	0.046548983	1
6685	0.035512593	2
6686	0.033505206	3
6687	0.122867508	2
6688	0.006089858	1
6689	0.006325192	1
6690	0.073621008	3
6691	0.039183389	1
6692	0.088872606	2
6693	0.093477562	2
6694	0.13905591	3
6695	0.042890738	1
6696	0.146939376	3
6697	0.081886085	2
6698	0.044303683	2
6699	0.12173797	3
6700	0.09561113	2
6701	0.165903003	3
6702	7.02E-05	1
6703	0.017645325	1
6704	0.091229864	2
6705	0.14961826	3
6706	0.128106039	2
6707	0.138957408	3
6708	0.000112515	1
6709	0.142526342	2
6710	2.69E-06	2
6711	0.054686271	2
6712	0.127801071	3
6713	0.051592389	2
6714	0.092868322	2
6715	2.13E-08	2
6716	0.171470279	3
6717	0.125732244	2
6718	0.039631174	1
6719	0.007060831	1
6720	0.001905784	1
6721	0.107268978	2
6722	0.013853994	1
6723	0.05143106	1
6724	0.059059847	1
6725	0.011200798	1
6726	0.092877646	3
6727	0.157785683	3
6728	0.060369952	2
6729	0.047358097	1
6730	0.106373349	2
6731	0.000273422	1
6732	0.128498752	2
6733	0.197762748	3
6734	0.001165261	0
6735	0.132830352	3
6736	0.064786158	2
6737	0.025550795	1
6738	0.040135137	1
6739	0.110206908	1
6740	0.130861535	3
6741	0.178453903	3
6742	0.126868612	2
6743	0.031100215	1
6744	0.142435908	2
6745	0.079517752	2
6746	0.001729992	1
6747	0.07964252	2
6748	0.165463525	3
6749	0.074582772	2
6750	0.001182873	1
6751	0.178478736	3
6752	0.099681428	2
6753	0.013087445	1
6754	0.019593005	1
6755	0.058182901	3
6756	0.063541476	1
6757	0.132327071	2
6758	0.112799265	3
6759	0.006773578	1
6760	0.113152208	3
6761	0.07145316	1
6762	0.171919712	3
6763	0.086579993	2
6764	0.120738994	3
6765	0.117556491	3
6766	0.010768296	1
6767	0.125038025	2
6768	0.009609844	1
6769	0.088515488	1
6770	0.166423938	2
6771	0.140375799	2
6772	0.129391072	1
6773	0.055948203	1
6774	0.030150231	1
6775	0.079499564	2
6776	0.010003747	1
6777	0.043100354	1
6778	0.042797877	1
6779	0.148680247	3
6780	0.148439117	3
6781	0.18209203	2
6782	0.023800729	0
6783	0.091984277	2
6784	0.024232242	1
6785	0.00982847	1
6786	0.177031095	1
6787	0.055227237	2
6788	0.032931292	1
6789	0.125801704	3
6790	0.058206841	2
6791	0.118713711	2
6792	0.098348007	2
6793	0.007001978	1
6794	0.033078916	3
6795	0.02513736	1
6796	0.001607155	1
6797	0.024194399	2
6798	0.140506902	3
6799	0.008064239	3
6800	0.129403249	3
6801	0.006222492	1
6802	0.088979102	2
6803	0.051414226	2
6804	0.126227025	3
6805	0.164686307	3
6806	0.090566029	2
6807	0.05588032	1
6808	0.138248995	1
6809	0.125852173	3
6810	0.119947997	3
6811	0.172129146	3
6812	0.022506288	1
6813	0.043439247	1
6814	0.045614214	2
6815	0.161966387	2
6816	0.150757036	3
6817	0.042064101	1
6818	0.133306756	3
6819	0.01003231	1
6820	0.022417437	1
6821	0.001485733	1
6822	0.155470786	3
6823	0.018597005	1
6824	0.006921017	1
6825	0.140198117	3
6826	0.095519944	2
6827	0.042318464	2
6828	0.020995687	1
6829	0.024604794	1
6830	0.096617215	2
6831	0.134698885	3
6832	0.04951148	2
6833	0.041123901	1
6834	0.020551456	1
6835	0.003682482	1
6836	0.124386043	2
6837	0.086275986	1
6838	0.146285888	2
6839	0.05707582	1
6840	0.140104287	2
6841	0.011577739	1
6842	0.025018203	1
6843	0.09683708	1
6844	0.115553671	1
6845	0.160969272	3
6846	0.024547124	1
6847	0.067804656	1
6848	0.090172178	2
6849	0.179410215	3
6850	0.050071462	2
6851	0.086117203	2
6852	0.13191832	3
6853	0.116538973	3
6854	0.124204199	2
6855	0.031834242	2
6856	0.029319796	1
6857	0.13785209	2
6858	0.071406508	3
6859	0.049527309	2
6860	0.130066932	2
6861	0.026737045	1
6862	0.014962984	2
6863	0.15596399	3
6864	1.75E-05	0
6865	0.017620389	2
6866	0.115202054	2
6867	0.035587336	2
6868	0.098330687	2
6869	0.10825484	1
6870	0.072235603	2
6871	0.129188002	2
6872	0.191771693	3
6873	0.085480588	2
6874	0.024084248	2
6875	0.016930644	1
6876	0.080099326	2
6877	0.12232848	2
6878	0.07461189	2
6879	0.092889342	3
6880	0.146609152	2
6881	0.088432457	2
6882	0.042003807	2
6883	0.025945474	1
6884	0.064375673	2
6885	0.002834477	1
6886	0.147995597	2
6887	0.006563522	1
6888	0.177131537	2
6889	0.087932453	2
6890	0.031505682	2
6891	0.03599181	1
6892	0.038748609	1
6893	0.043490754	2
6894	0.120627589	2
6895	0.097212333	2
6896	0.074985809	3
6897	0.120092348	2
6898	0.119652835	3
6899	0.135099598	3
6900	0.06292659	2
6901	0.057619755	2
6902	0.021442919	1
6903	0.18721643	2
6904	0.183308133	3
6905	0.014210038	1
6907	0.001832184	1
6908	0.10580715	2
6909	0.014230347	1
6910	0.118626168	2
6911	0.058641322	1
6912	0.139559153	2
6913	0.088984117	2
6914	0.00676789	1
6915	0.155316819	3
6916	0.014005264	1
6917	0.114133626	3
6918	0.040350393	1
6919	0.149414358	3
6920	0.151333556	2
6921	0.153326771	3
6922	0.024085815	1
6923	0.094712725	3
6924	0.122428186	2
6925	0.023580997	1
6926	0.212273036	3
6927	0.054353836	1
6928	0.013099863	0
6929	0.08573308	2
6930	0.189585065	2
6931	0.161978019	3
6932	0.085075154	2
6933	0.102251634	3
6934	0.02971633	1
6935	0.052510967	2
6936	0.088659869	2
6937	0.102010645	2
6938	0.070655334	2
6939	0.070314001	2
6940	0.131763355	3
6941	0.125427021	2
6942	0.058768269	2
6943	0.07935717	1
6944	0.165127852	3
6945	0.102943133	2
6946	0.100481779	3
6947	0.023257422	1
6948	5.88E-05	1
6949	0.123003057	3
6950	0.036199456	1
6951	4.93E-05	0
6952	0.035724194	1
6953	0.04129633	1
6954	4.56E-10	1
6955	0.05876516	2
6956	0.000998021	2
6957	0.126748152	3
6958	0.0905886	3
6959	0.09651052	2
6960	0.065912749	2
6961	0.152001231	3
6962	0.005145053	1
6963	0.062155906	2
6964	0.0555952	2
6965	0.151574845	3
6966	0.011625618	1
6967	0.157305826	3
6968	0.154638788	3
6969	0.127538251	2
6970	0.101545823	2
6971	0.085204562	2
6972	0.107257631	2
6973	0.017808993	1
6974	0.145912952	1
6975	0.058408969	2
6976	0.010280411	1
6977	0.004734678	1
6978	0.000577865	1
6979	0.15619175	3
6980	0.010491267	1
6981	0.128372813	2
6982	0.127663114	3
6983	0.013283315	1
6984	0.131782948	1
6985	0.029501819	1
6986	0.079782627	3
6987	6.04E-06	1
6988	0.142369299	2
6989	0.154665995	3
6990	0.040509271	1
6991	0.072410776	1
6992	0.038994063	2
6993	0.009597239	1
6994	0.035723975	1
6995	0.071170949	1
6996	0.109469372	2
6997	0.055909993	2
6998	0.002131884	1
6999	0.011855279	1
7000	0.074172146	2
7001	0.089258681	2
7002	0.07925039	2
7003	0.174033181	3
7004	0.051020124	2
7005	0.002866887	1
7006	0.019977688	1
7007	0.111778976	2
7008	0.073342128	1
7009	0.003147722	1
7010	0.034732896	1
7011	0.011685371	1
7012	0.007389053	1
7013	0.029885957	1
7014	0.055782081	1
7015	0.034635487	2
7016	0.017712502	1
7017	0.109479269	2
7018	0.064627509	2
7019	0.064269502	2
7020	0.170163235	3
7021	0.095427757	3
7022	0.123346115	2
7023	0.057798854	1
7024	1.62E-06	0
7025	0.089912435	2
7026	0.127265206	3
7027	0.130669789	3
7028	0.113578363	3
7029	0.185903895	2
7030	0.040530846	1
7031	0.088056779	1
7032	0.12417505	2
7033	0.163481678	3
7034	0.150535899	3
7035	0.058354789	2
7036	0.186536591	3
7037	8.70E-05	1
7038	0.023969338	2
7039	0.030167022	1
7040	0.215907873	3
7041	0.136592379	2
7042	0.040110213	2
7043	0.100107184	2
7044	0.009980895	1
7045	0.005786783	1
7046	7.69E-07	1
7047	0.100421222	2
7048	0.000758595	1
7049	0.094687579	2
7050	0.096480064	3
7051	0.006475401	1
7052	0.063169641	1
7053	0.161543548	3
7054	0.167633982	3
7055	0.033352416	1
7056	0.093738962	3
7057	0.130310999	2
7058	0.019848312	1
7059	0.108219209	3
7060	0.033425178	1
7061	0.055371272	2
7062	0.023565314	1
7063	0.102890942	2
7064	0.058451662	1
7065	0.130740856	3
7066	0.124177381	2
7067	0.027812072	1
7068	0.046309583	2
7069	0.133439907	2
7070	0.054979088	1
7071	0.016549523	1
7072	0.092516555	2
7073	0.126692693	2
7074	0.03599181	1
7075	0.135016785	3
7076	0.088834837	2
7077	0.00051751	2
7078	0.035888568	1
7079	0.101704809	3
7080	0.152280986	2
7081	0.046657539	2
7082	0.164720037	3
7083	0.058605038	1
7084	0.023800729	1
7085	0.14514808	3
7086	0.035839891	1
7087	0.023121407	3
7088	0.083475967	2
7089	0.126031888	1
7090	0.013138892	1
7091	0.001312319	1
7092	0.012434626	1
7093	0.059851719	1
7094	0.021540521	1
7095	0.052879176	2
7096	0.109875063	2
7097	0.019879656	2
7098	0.000572584	2
7099	0.152140652	2
7100	0.008952927	1
7101	0.027104139	1
7102	0.041866763	1
7103	0.125877089	2
7104	0.041123901	1
7105	0.035316846	1
7106	0.063772559	2
7107	0.133440042	3
7108	0.038352467	1
7109	0.142812001	1
7110	0.07002157	2
7111	0.108161717	3
7112	7.02E-07	1
7113	0.108238139	2
7114	0.005472164	1
7115	0.137571975	3
7116	0.063716392	3
7117	0.029744653	1
7118	0.021131431	1
7119	5.63E-06	1
7120	0.073108875	3
7121	0.011577375	2
7122	0.084076429	2
7123	7.02E-07	1
7124	0.125692988	3
7125	0.161740216	3
7126	0.084594865	3
7127	0.03622515	2
7128	0.16949614	2
7129	0.1836819	3
7130	0.122906138	3
7131	0.126513002	3
7132	0.014005264	1
7133	0.100995403	2
7134	0.039836714	1
7135	0.022935812	1
7136	0.094021563	2
7137	0.04806115	0
7138	0.02836655	1
7139	0.184961855	3
7140	0.071233885	2
7141	0.005413896	1
7142	0.06507618	2
7143	0.002070407	2
7144	0.183701456	3
7145	0.015860579	1
7146	0.117288982	2
7147	0.144963287	3
7148	0.087309525	1
7149	0.146983755	3
7150	0.002204156	1
7151	0.165439261	3
7152	0.070937297	1
7153	0.153650479	3
7154	0.107289901	3
7155	0.121536907	3
7156	0.00757302	1
7157	0.062821537	2
7158	0.044891113	2
7159	0.129730772	3
7160	0.117799327	1
7161	0.000166255	3
7162	0.102541075	2
7163	0.026021521	2
7164	0.141408767	2
7165	0.1139184	3
7166	0.090811146	2
7167	0.157319731	3
7168	0.041272916	1
7169	0.10635923	2
7170	0.030712792	1
7171	0.092659381	2
7172	0.045382453	2
7173	0.149555372	3
7174	0.129077145	3
7175	0.028721561	2
7176	0.047658107	1
7177	0.093992229	2
7178	0.049156409	1
7179	0.074851168	1
7180	0.013835453	1
7181	0.173075969	3
7182	0.104509142	1
7183	0.194975868	3
7184	0.140074848	2
7185	0.142046012	3
7186	0.155208551	2
7187	0.15766082	3
7188	0.139843088	3
7189	0.028014056	1
7190	0.164834723	1
7191	0.032207252	1
7192	0.001607155	0
7193	0.04389621	1
7194	0.029269341	1
7195	0.004187653	1
7196	0.056995358	2
7197	0.163025703	3
7198	0.069945697	2
7199	0.010346823	1
7200	0.107726087	2
7201	0.002876462	1
7202	0.167754831	2
7203	0.001562434	1
7204	0.148243128	3
7205	0.01860435	1
7206	0.052916683	1
7207	0.039898579	1
7208	0.013138892	1
7209	0.180030622	3
7210	0.083032552	2
7211	0.051076753	3
7212	0.148506913	3
7213	0.081857692	1
7214	0.069724671	2
7215	0.148383976	2
7216	0.088803367	2
7217	0.150830456	3
7218	0.159434129	3
7219	0.093677112	2
7220	0.007805047	1
7221	0.034825737	1
7222	0.091847896	3
7223	6.79E-10	1
7224	0.120673735	3
7225	0.036846792	1
7226	0.048003014	2
7227	0.030427254	1
7228	0.087408725	2
7229	0.160770847	3
7230	0.02055674	1
7231	0.141477417	3
7232	6.51E-05	1
7233	0.010122791	1
7234	0.026993499	1
7235	0.054434404	2
7236	0.001316767	1
7237	0.042064101	1
7238	0.045120339	1
7239	0.062265909	2
7240	0.181933023	1
7241	0.036693039	2
7242	0.102266873	2
7243	0.115720843	2
7244	0.143729187	3
7245	0.060726254	2
7246	0.092720275	3
7247	0.047301276	1
