cand id	BLEU	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_P	BERTScore_R	BERTScore_F1	bert_s+wms	bert_sms	bert_wms	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	score
5997	0.067224149	0.23762375800000002	0.033222587000000005	0.17431192199999998	0.8489044	0.8288099	0.8387368000000001	1.1400000000000001e-05	0.00020747599999999998	6.079999999999999e-07	4.4e-06	0.000247777	7.809999999999999e-08	0.019223514	0.08092112900000001	0.004515043	2
6000	0.092296511	0.24705881899999999	0.017751475	0.19672130699999998	0.82998043	0.8263937	0.8281832	1.4499999999999998e-05	0.00022685099999999997	9.23e-07	5.29e-06	0.000309073	9.07e-08	0.021389231	0.084263991	0.005406376	2
6002	0.10566835699999999	0.262195117	0.018404903	0.18340610899999998	0.84164846	0.8253108	0.83339953	7.77e-06	0.00014291	4.2200000000000005e-07	2.66e-06	0.000194095	3.64e-08	0.017003248999999998	0.074859583	0.003853215	2
6003	0.18428152399999997	0.307304781	0.045569615	0.18587360100000003	0.84634554	0.83827823	0.8422926	2.9299999999999997e-05	0.000453636	1.88e-06	1.0300000000000001e-05	0.000639936	1.65e-07	0.032745089	0.116155845	0.009212339	3
6005	0.14146572400000001	0.27604166199999997	0.020942403000000002	0.181818177	0.8206396999999999	0.820687	0.8206634	1.27e-05	0.00018887599999999999	8.459999999999999e-07	5.59e-06	0.000294542	1.06e-07	0.022462946	0.077305851	0.00633409	3
6006	0.08146183	0.29801324100000004	0.053333329000000006	0.196261678	0.86429757	0.83000606	0.8468048	1.29e-05	0.000194523	8.590000000000001e-07	4.18e-06	0.000228045	7.480000000000001e-08	0.018527102	0.073864576	0.004579392	2
6007	0.11321566400000001	0.24501424	0.040114607999999996	0.188524585	0.8495611999999999	0.8326818000000001	0.8410368	1.24e-05	0.000217463	7.06e-07	4.67e-06	0.000330065	6.62e-08	0.019560833	0.08609551800000001	0.004440093	3
6008	0.126748152	0.27683615300000003	0.028409086	0.219409278	0.8271823	0.8222079	0.8246876	1.4499999999999998e-05	0.00017019599999999998	1.22e-06	4.93e-06	0.000224293	1.08e-07	0.019102915	0.076165422	0.004781797	1
6010	0.073632993	0.264516125	0.012987008999999999	0.17924527899999998	0.85746163	0.8272082000000001	0.8420633	1.55e-05	0.000309153	7.75e-07	5.09e-06	0.00037654800000000004	6.87e-08	0.021953927	0.090385019	0.005332466	1
6012	0.033779559	0.161616158	0.006779657	0.126829264	0.8097894	0.79330987	0.80146486	5.06e-06	7.049999999999999e-05	3.5899999999999997e-07	2.31e-06	0.000150141	3.54e-08	0.011588001	0.057391551	0.002300934	0
6014	0.136095685	0.28494623199999997	0.027027022	0.21259842	0.8490343000000001	0.8339300999999999	0.84141445	1.99e-05	0.00037683599999999997	1.05e-06	8.25e-06	0.000608413	1.12e-07	0.022186888999999998	0.10239107800000001	0.004807627	3
6015	0.09348823099999999	0.248520705	0.029761900000000004	0.173913039	0.8646087	0.8337957	0.84892267	1.59e-05	0.000302873	8.28e-07	5.11e-06	0.000368745	7.089999999999999e-08	0.018771644	0.09570391199999999	0.003674962	2
6016	0.177613269	0.31279620399999997	0.033333327999999995	0.242857138	0.8295322	0.8310636	0.8302972	1.26e-05	0.000222748	7.15e-07	5.29e-06	0.00033163400000000003	8.42e-08	0.020430764	0.081919755	0.005077208	3
6017	0.04459591	0.250871076	0.035087715	0.194174753	0.8693079	0.82839525	0.8483586	1.26e-05	0.00017508400000000002	8.94e-07	3.56e-06	0.00019319400000000002	6.559999999999999e-08	0.017420743	0.065833852	0.004593671	1
6020	0.117100607	0.27586206399999996	0.023121383	0.23293172199999998	0.8419886999999999	0.8310331	0.8364751	1.86e-05	0.000324656	1.06e-06	7.02e-06	0.000586006	8.42e-08	0.021358869	0.10367119300000001	0.004400463	2
6021	0.017371829	0.161172158	0.022140218	0.183673466	0.86031574	0.8199110000000001	0.83962756	9.87e-06	0.000129761	7.440000000000001e-07	4.29e-06	0.000209473	8.77e-08	0.021257569	0.074311296	0.006053728	2
6022	0.10040657900000001	0.249258156	0.023880592000000003	0.14678898699999998	0.8334228000000001	0.8251309000000001	0.8292560999999999	8.37e-06	0.000149092	4.65e-07	5.1e-06	0.00027127200000000003	9.6e-08	0.020213687	0.082919751	0.004926222	2
6023	0.140485587	0.282608691	0.027322399	0.158333329	0.84409666	0.832585	0.8383013000000001	2.4e-05	0.00041756199999999996	1.37e-06	6.35e-06	0.00043652400000000004	9.240000000000001e-08	0.022043257	0.09311276	0.005214934	2
6026	0.16638981	0.327014213	0.023809518999999998	0.235294113	0.83976996	0.8372008	0.83848345	1.06e-05	0.00016686	6.620000000000001e-07	6.56e-06	0.000369305	1.1699999999999999e-07	0.023847961	0.085732081	0.006613679	3
6027	0.17582846	0.315789469	0.030836999	0.19871794399999998	0.82455504	0.8398076999999999	0.83211154	1.7199999999999998e-05	0.000358129	8.19e-07	8.43e-06	0.0007629480000000001	9.31e-08	0.023750026	0.11371582400000001	0.004955503	3
6028	0.03119438	0.14432989300000001	0.013840827	0.163461534	0.8245195	0.8139867	0.8192193000000001	8.9e-06	0.00012114799999999999	6.420000000000001e-07	1.46e-06	9.08e-05	2.3399999999999998e-08	0.015271936000000002	0.060012416	0.003824657	2
6029	0.07015858700000001	0.233438481	0.031746027	0.17431192199999998	0.8278614	0.8176081999999999	0.8227028000000001	1.1400000000000001e-05	0.00017042099999999997	7.58e-07	4.34e-06	0.000258332	7.25e-08	0.020054963000000002	0.078831568	0.005083761	1
6030	0.161599138	0.308080803	0.025380706	0.205323189	0.84999853	0.8357150999999999	0.84279627	1.64e-05	0.000239325	1.13e-06	5.01e-06	0.000289707	8.67e-08	0.022374468999999998	0.089323376	0.005598653	3
6031	0.162942716	0.310077514	0.041558437000000004	0.21886792	0.83169293	0.8373714	0.83452255	1.9600000000000002e-05	0.000374186	1.03e-06	9.72e-06	0.000714887	1.32e-07	0.024748265	0.10730950800000001	0.005586223	3
6032	0.031944646	0.204225348	0.021276592	0.163461534	0.85035354	0.8209109	0.83537287	5.8e-06	9.1e-05	3.6299999999999995e-07	4.78e-06	0.000279823	8.109999999999999e-08	0.021007371	0.087224563	0.005055613	2
6033	0.181239293	0.310344823	0.039603955	0.23859648600000002	0.8263232	0.83778876	0.83201647	1.3800000000000002e-05	0.00022569599999999997	8.33e-07	9.5e-06	0.000554158	1.62e-07	0.023621013	0.097837238	0.005658258	3
6034	0.101767586	0.223495697	0.017291062	0.145748983	0.82202977	0.82060915	0.8213188	1.51e-05	0.00024217599999999998	9.39e-07	4.46e-06	0.000333519	5.97e-08	0.018806756	0.08880216199999999	0.0039807209999999996	2
6035	0.045854655999999994	0.204620458	0.006644514	0.149532706	0.8234947	0.81265396	0.8180384	6.83e-06	0.00013757	3.33e-07	2.35e-06	0.00022595799999999998	2.4e-08	0.014000056	0.071782025	0.0026810109999999996	1
6036	0.136884051	0.27493261	0.027100266	0.17120622100000002	0.8212815999999998	0.8288433000000001	0.82504517	1.39e-05	0.000208138	9.25e-07	7.19e-06	0.000416731	1.24e-07	0.024184975	0.095477647	0.006086311	2
6037	0.048714345	0.24573378399999998	0.034364257	0.201923073	0.85353655	0.82218134	0.83756566	1.63e-05	0.000282835	9.43e-07	4.51e-06	0.000283333	7.17e-08	0.016353783	0.074655449	0.003582406	2
6038	0.101195939	0.242253516	0.028328607000000002	0.168674694	0.78247917	0.8107316999999999	0.79635495	5.9e-06	7.979999999999999e-05	4.35e-07	4.46e-06	0.000302212	6.57e-08	0.015247371000000001	0.08373937099999999	0.002730488	2
6039	0.09070373699999999	0.240963851	0.02424242	0.19047618600000002	0.8232013000000001	0.8192519	0.8212218000000001	1.0300000000000001e-05	0.000167458	6.32e-07	2.85e-06	0.00016796900000000002	4.66e-08	0.014724561	0.067396615	0.003166275	1
6042	0.09958369800000001	0.286604357	0.025078365	0.215517237	0.8528975000000001	0.83551985	0.84411925	2.97e-05	0.0004921719999999999	1.79e-06	9e-06	0.000590059	1.37e-07	0.02383903	0.10148580800000001	0.005595207	2
6043	0.024937232	0.22627736899999998	0.036764702	0.212121208	0.86474013	0.8233003000000001	0.8435115	9.57e-06	0.000161678	5.660000000000001e-07	4.35e-06	0.000265505	7.13e-08	0.017805263	0.081375459	0.003853959	1
6045	0.08952235	0.280373827	0.025078365	0.232142853	0.82874113	0.8225734	0.82564574	1.51e-05	0.000227079	1e-06	4.71e-06	0.000267969	8.26e-08	0.022719702999999997	0.092811974	0.0055574759999999996	2
6046	0.07374707400000001	0.22641509	0.025316451	0.15044247300000002	0.82850623	0.8194173	0.8239367	1.15e-05	0.000224525	5.9e-07	3.31e-06	0.000257777	4.24e-08	0.019176461000000002	0.08727846199999999	0.004186325	1
6047	0.023969338	0.142348751	0.014336914	0.104712039	0.8284009	0.80086046	0.81439793	7.13e-06	9.46e-05	5.35e-07	1.71e-06	9.690000000000001e-05	3e-08	0.011224505	0.04610159900000001	0.002705707	1
6048	0.106648164	0.262390666	0.035190611000000004	0.20920501600000002	0.83992034	0.82446164	0.8321192	9.48e-06	0.00011383899999999999	7.68e-07	2.79e-06	0.000137653	5.6e-08	0.017085783	0.062615083	0.004579628	1
6051	0.137662551	0.288888884	0.03910614	0.21259842	0.8385819	0.8279779	0.8332461999999999	1.22e-05	0.000158065	9.31e-07	4.95e-06	0.000254859	9.61e-08	0.01983007	0.08002842	0.004908512	1
6055	0.13759281	0.31791907	0.052325577000000005	0.262008729	0.8436924000000001	0.82260615	0.83301586	6.48e-06	0.000100456	4.06e-07	3.15e-06	0.000162752	6.08e-08	0.016903622	0.061736252	0.004599552	2
6056	0.068919238	0.23492063100000002	0.012779548	0.156682023	0.84650254	0.8218669	0.8340028	6.9e-06	0.000136241	3.4899999999999996e-07	2.57e-06	0.000164902	4e-08	0.015649226000000002	0.074430681	0.003266269	1
6057	0.137622083	0.271468139	0.027855148	0.17813764699999998	0.83697283	0.8279975	0.83246094	1.67e-05	0.000350076	7.93e-07	5.38e-06	0.00042299199999999996	6.83e-08	0.020799753	0.09087337300000001	0.004759762	3
6058	0.098156243	0.22608695199999998	0.034985418	0.157205236	0.82774734	0.8148201	0.82123286	1.3500000000000001e-05	0.00018958900000000002	9.570000000000001e-07	3.39e-06	0.00022116	5.19e-08	0.015732057	0.06743478900000001	0.003580287	2
6061	0.17291701	0.314655167	0.030303025	0.222222217	0.8238721999999999	0.8319445	0.82788867	2.2800000000000002e-05	0.00044368300000000005	1.17e-06	9.32e-06	0.000621186	1.4e-07	0.028548737	0.11429750300000001	0.007122339	3
6062	0.042467574	0.208754205	0.006779657	0.185185181	0.8271025	0.81630576	0.8216686	8.29e-06	0.000155282	4.41e-07	2.55e-06	0.000202517	3.21e-08	0.014288605	0.072067336	0.002832837	1
6063	0.080151656	0.22839505699999998	0.012422356	0.173913039	0.8323723	0.8216228000000001	0.82696265	1.7199999999999998e-05	0.000270303	1.09e-06	4.19e-06	0.00027248400000000003	6.39e-08	0.019220109	0.08034250400000001	0.004592414	2
6065	0.083713809	0.24539876800000002	0.024691354	0.162162158	0.84337795	0.8252562	0.8342187	8.93e-06	0.000154947	5.14e-07	3.19e-06	0.000232256	4.3899999999999996e-08	0.015220051	0.071146649	0.003249461	2
6067	0.024797995	0.199999996	0.007194241	0.159999996	0.8401335999999999	0.8146720000000001	0.8272069	7.28e-06	0.00012109	4.3600000000000004e-07	3.84e-06	0.000248334	5.9500000000000003e-08	0.018155583	0.08050855900000001	0.004075162	1
6068	0.039517897	0.232394362	0.021276592	0.208530802	0.84628546	0.82729113	0.8366805	1.75e-05	0.000258531	1.18e-06	3.12e-06	0.000153843	6.28e-08	0.019259461999999998	0.071274833	0.005151613	2
6069	0.11298546699999999	0.294117642	0.029585794	0.174672485	0.8439239	0.8197370999999999	0.83165467	8.35e-06	0.00012474600000000001	5.58e-07	3.06e-06	0.00016778	5.57e-08	0.017589344	0.071132385	0.004315991	2
6071	0.08640995900000001	0.27388534600000003	0.051282047000000004	0.181818177	0.85287386	0.83010334	0.8413345	1.6100000000000002e-05	0.00023862200000000002	1.08e-06	3.31e-06	0.000197677	5.49e-08	0.015111066000000001	0.066501802	0.003422592	2
6072	0.060824934000000004	0.228013025	0.026229504	0.175115203	0.8552476000000001	0.8280875	0.8414485	1.04e-05	0.000171642	6.31e-07	3.4e-06	0.000192223	6.01e-08	0.015835325	0.063995188	0.003908104	2
6073	0.11937213	0.247368416	0.031746027	0.17910447300000001	0.83055896	0.82978714	0.83017284	9.59e-06	0.000165157	5.560000000000001e-07	4.82e-06	0.000275234	8.45e-08	0.017356318	0.075421481	0.003989997	2
6074	0.029319796000000002	0.191489358	0.021428568	0.182741113	0.8519136999999999	0.8215045	0.8364328000000001	6.99e-06	8.94e-05	5.45e-07	1.88e-06	9.01e-05	3.93e-08	0.010918343	0.040727502	0.0028636609999999996	2
6075	0.184405667	0.276923072	0.030905072000000002	0.182389932	0.81884474	0.8392778000000001	0.8289354	1.87e-05	0.000320707	1.08e-06	1.01e-05	0.0006756539999999999	1.5e-07	0.029053061	0.122500388	0.006888536	3
6076	0.160107955	0.305825238	0.029268287999999996	0.214559382	0.8176536	0.82040226	0.81902564	1.0300000000000001e-05	0.000143329	7.32e-07	3.67e-06	0.00019831700000000002	6.78e-08	0.022540226	0.082445554	0.0061605769999999995	2
6077	0.062403877	0.22006472100000002	0.026058627999999997	0.14705882	0.8338249	0.8081819	0.8208030999999999	8.48e-06	0.000153025	4.69e-07	4.04e-06	0.000278005	5.86e-08	0.01730651	0.08173266400000001	0.003650705	1
6078	0.057738156	0.274914085	0.034602072000000005	0.207920788	0.8608239	0.8173166999999999	0.83850634	1.18e-05	0.000201495	6.9e-07	3.84e-06	0.00025314	5.7999999999999997e-08	0.014984458	0.068656013	0.003217468	2
6079	0.124750747	0.293255127	0.023598815	0.21186440199999998	0.838407	0.8299692	0.83416677	1.67e-05	0.00025724	1.08e-06	8.27e-06	0.00059855	1.14e-07	0.026241327999999998	0.110287892	0.006243375	3
6080	0.102495604	0.290030207	0.018237077	0.169642853	0.84009767	0.82555723	0.83276397	1.73e-05	0.000282375	1.05e-06	4.27e-06	0.000271957	6.71e-08	0.018101642	0.078567604	0.004158524	2
6084	0.071013478	0.218749996	0.01886792	0.159999996	0.82961226	0.82001776	0.8247870999999999	1.13e-05	0.000198598	6.459999999999999e-07	2.69e-06	0.000207552	3.5e-08	0.015313655	0.077297999	0.003025221	3
6085	0.154787918	0.269767437	0.014018687	0.157534242	0.82370275	0.83344597	0.82854575	1.4400000000000001e-05	0.000296338	6.990000000000001e-07	8.06e-06	0.0007194110000000001	9.03e-08	0.02641521	0.122191861	0.005710397	3
6087	0.050322509	0.25429552899999996	0.041522487000000004	0.223300967	0.8468519	0.82122517	0.83384174	1.18e-05	0.000171772	8.04e-07	5.93e-06	0.000275353	1.28e-07	0.020994914	0.077425857	0.005669665999999999	2
6088	0.10397818800000001	0.208955219	0.030030025	0.15789473199999998	0.83652925	0.8276809000000002	0.8320815999999999	1.28e-05	0.000146006	1.09e-06	3.25e-06	0.000101639	1.0099999999999999e-07	0.015054285	0.050251397	0.004375425	2
6089	0.113391608	0.265957442	0.005347589	0.202898546	0.8128053000000001	0.816639	0.81471765	8.3e-06	0.000146456	4.69e-07	5.41e-06	0.000514111	5.6900000000000007e-08	0.015961844	0.097441286	0.00261251	3
6091	0.11901093900000001	0.277456643	0.029069763	0.17647058399999999	0.8435994000000001	0.8310825999999999	0.8372943000000002	1.26e-05	0.000205865	7.68e-07	4.2e-06	0.000252859	6.97e-08	0.020786392	0.09017711199999999	0.004753706	3
6094	0.10207553300000001	0.27299702800000003	0.023880592000000003	0.21238937600000002	0.8599701999999999	0.83258265	0.84605485	1.0199999999999999e-05	0.000168827	6.16e-07	3.83e-06	0.00017275099999999999	8.48e-08	0.019920031	0.07272066	0.005426131	1
6095	0.175964937	0.314159287	0.035555551	0.224422437	0.8357014000000001	0.84040093	0.8380446	1.6800000000000002e-05	0.000272765	1.02e-06	7e-06	0.00040210699999999996	1.2199999999999998e-07	0.029601285	0.10047833199999999	0.008720645	3
6096	0.086895084	0.22629969	0.02461538	0.179487175	0.81530046	0.8297728000000001	0.822473	1.75e-05	0.000268033	1.15e-06	4.11e-06	0.000285999	5.92e-08	0.022373066	0.09285420400000001	0.005357277	2
6098	0.110571965	0.282420745	0.028985503	0.17647058399999999	0.8381281999999999	0.82701963	0.83253694	8.79e-06	0.000180767	4.24e-07	4.04e-06	0.000280483	5.83e-08	0.014625559	0.068792665	0.003082103	3
6100	0.12489121	0.250639381	0.025706936	0.176923072	0.8229139000000001	0.82315004	0.8230318999999999	1.25e-05	0.00023768200000000002	6.58e-07	7.12e-06	0.000721858	7.019999999999999e-08	0.025922155	0.120995071	0.005532413000000001	2
6101	0.080151656	0.24924011699999998	0.036697243	0.15789473199999998	0.8087173000000001	0.81192446	0.8103176999999999	1.1400000000000001e-05	0.000155806	8.179999999999999e-07	3.87e-06	0.000246511	5.6100000000000006e-08	0.014065296000000001	0.064262632	0.00293236	2
6102	0.10544290099999999	0.249999995	0.028571423999999998	0.18565400399999998	0.8301594999999999	0.82074046	0.8254231	8.16e-06	0.000122271	5.44e-07	5.26e-06	0.000324984	6.08e-08	0.016628467	0.07342280000000001	0.0037659390000000003	2
6103	0.131833995	0.261580377	0.016438351	0.152610437	0.83992624	0.82832086	0.8340832	1.27e-05	0.00018528700000000002	8.67e-07	3.49e-06	0.00032886199999999997	8.5e-08	0.018955579	0.083755724	0.004287483	2
6106	0.029652934	0.143344706	0.0	0.133333329	0.81703526	0.81504714	0.8160399	7.72e-06	0.0001226	4.86e-07	3.68e-06	0.000276427	3.4500000000000005e-08	0.010204027	0.057704612	0.001799455	1
6107	0.090235544	0.212290498	0.016853928	0.127999995	0.81137145	0.8214603000000001	0.8163847	1.27e-05	0.000200366	8.05e-07	2.96e-06	0.000203417	4.9e-08	0.020166311	0.09740978900000001	0.00411895	2
6110	0.071647668	0.20560747199999999	0.018808773	0.148148144	0.83246875	0.8175045999999999	0.82491875	6.85e-06	0.00011661600000000001	4.02e-07	7.12e-06	0.000545251	3.95e-08	0.016813908	0.069671161	0.004050091	2
6111	0.08339393	0.256880729	0.018461533999999998	0.181818177	0.8310533999999999	0.82428074	0.82765317	1.4800000000000002e-05	0.00026749	8.170000000000001e-07	5.55e-06	0.00039495400000000004	9.289999999999999e-08	0.018072974	0.095280376	0.003415666	2
6113	0.138688477	0.293478256	0.038251361	0.200836815	0.83380747	0.82335854	0.82855004	1.6100000000000002e-05	0.000230587	1.12e-06	6.620000000000001e-07	3.01e-05	1.06e-07	0.019845285	0.08882981699999999	0.004411369	3
6116	0.174370625	0.336043356	0.038147134	0.21862347699999998	0.8264541	0.82717854	0.82681614	9.26e-06	0.000161626	5.26e-07	2.67e-06	0.000123953	9.42e-08	0.023560723999999998	0.08984113699999999	0.006168493000000001	2
6117	0.103966192	0.272189344	0.029761900000000004	0.17857142399999998	0.8376654	0.8134949	0.8254033000000002	7.39e-06	0.000109503	4.970000000000001e-07	6.72e-06	0.000593294	5.7300000000000004e-08	0.015335898	0.05948431	0.003947621	1
6120	0.08822489900000001	0.278637766	0.018691584	0.20444444	0.8452502000000001	0.81697285	0.8308709999999999	9.24e-06	0.00013116200000000002	6.459999999999999e-07	5.53e-06	0.00032859699999999997	5.22e-08	0.015747428	0.070109618	0.003524261	2
6121	0.15134862599999999	0.284122558	0.039215681	0.22314049100000002	0.83316535	0.8364444999999999	0.83480173	1.8e-05	0.000294954	1.09e-06	7.47e-06	0.000618162	9.289999999999999e-08	0.026213945	0.09553988	0.007151085	3
6122	0.062918025	0.232704398	0.018987337	0.155844151	0.83870137	0.8269936999999999	0.8328064000000001	1.52e-05	0.000266508	8.55e-07	4.9e-06	0.000225165	8.84e-08	0.021740514	0.10904573199999999	0.004269149	2
6123	0.12357223699999999	0.256267405	0.028011200000000003	0.166666662	0.83723336	0.8289225	0.8330572	1.01e-05	0.000150065	6.72e-07	4.68e-06	0.00038948	1.06e-07	0.019683985	0.07790263900000001	0.004839308	3
6124	0.108846162	0.24929178	0.011396007	0.173913039	0.8271023999999999	0.82477075	0.82593495	1.3699999999999998e-05	0.000263643	7.159999999999999e-07	3.11e-06	0.00021328599999999998	5.62e-08	0.020153069	0.09152568	0.004434173	3
6126	0.05485234	0.229508193	0.013201316000000001	0.175115203	0.8281074	0.8192782	0.82366914	1.1e-05	0.00020648	5.839999999999999e-07	7.46e-06	0.000373621	3.6499999999999996e-08	0.012807136	0.060356995	0.002710823	1
6127	0.179963273	0.344999995	0.040201	0.199999995	0.81970334	0.8411774999999999	0.83030164	1.4599999999999999e-05	0.00024233099999999998	8.75e-07	7.71e-06	0.000749297	1.49e-07	0.02393089	0.08869826800000001	0.006452647	3
6129	0.086984079	0.275862065	0.037854885	0.18264839800000002	0.82600874	0.8138972	0.81990826	9.09e-06	0.000146465	5.59e-07	5.02e-06	0.000436465	5.9000000000000006e-08	0.017444292	0.08199779900000001	0.003678973	2
6132	0.106193364	0.26822157	0.029325507999999997	0.2173913	0.83790326	0.8174394	0.8275448000000001	9.53e-06	0.00014979299999999998	5.970000000000001e-07	1.65e-06	9.51e-05	1.08e-07	0.016157908000000002	0.064683242	0.003963754	3
6134	0.110946401	0.232432428	0.032608691	0.221343869	0.8330956	0.8239806000000001	0.8285130999999999	9.43e-06	0.00013827	6.4e-07	3.98e-06	0.000299895	1.1599999999999999e-07	0.019025287	0.07533977900000001	0.004769343	2
6135	0.06845820400000001	0.215873011	0.025559101	0.133333329	0.8267018	0.81131655	0.81893694	1.06e-05	0.000180702	6.16e-07	1.98e-06	0.000136314	5.29e-08	0.018456025	0.084073171	0.004045487	2
6136	0.032886071	0.202090589	0.00701754	0.134020615	0.838634	0.8018693	0.8198397	9.45e-06	0.000146783	6.09e-07	5.15e-06	0.000421565	2.8700000000000002e-08	0.01216121	0.058754682	0.00249722	1
6138	0.089445983	0.241176466	0.017751475	0.166666662	0.8366921	0.8277329999999999	0.83218837	1.56e-05	0.000254339	9.520000000000001e-07	3.15e-06	0.00021118900000000003	4.27e-08	0.018701889	0.09113634300000001	0.0038377740000000004	2
6139	0.07905029	0.231249996	0.01886792	0.185185181	0.83135146	0.81809384	0.82466936	1.07e-05	0.000157696	7.28e-07	3.61e-06	0.000208538	4.63e-08	0.015004435	0.072054399	0.003110946	2
6140	0.100326069	0.24188790100000002	0.023738868	0.147826082	0.8286818000000001	0.8117343000000001	0.8201205	9.97e-06	0.000151765	6.48e-07	5.3e-06	0.00028854	6.22e-08	0.014982793000000001	0.06971600900000001	0.0031818659999999998	1
6141	0.070812312	0.26973683800000003	0.026490062	0.22935779399999998	0.84212184	0.8301178	0.83607674	2.2899999999999998e-05	0.00035684800000000005	1.47e-06	5.26e-06	0.00042273800000000003	9.55e-08	0.019353294	0.079997668	0.004663851	2
6142	0.144905002	0.30939226	0.038888884	0.21138210899999998	0.85054475	0.83519274	0.8427988000000001	1.77e-05	0.000328344	9.54e-07	3.48e-06	0.000304952	6.54e-08	0.02007138	0.09667003800000001	0.004167374000000001	2
6143	0.110839791	0.242744058	0.026525194	0.173584901	0.80827796	0.81564766	0.8119460999999999	8.24e-06	0.00016387900000000002	4.14e-07	6.33e-06	0.000520898	3.9700000000000005e-08	0.018543661	0.09058185	0.0037922340000000002	3
6144	0.124788505	0.252525248	0.020304564	0.183999995	0.81343734	0.8174859999999999	0.8154566	1.23e-05	0.00017323099999999998	8.68e-07	7.38e-06	0.000506279	7.67e-08	0.022388375	0.108307906	0.004623518	3
6145	0.153877616	0.30927834600000004	0.031088077999999998	0.18320610199999998	0.82411397	0.82883763	0.826469	1.73e-05	0.000275427	1.08e-06	3.53e-06	0.00019768299999999998	1.08e-07	0.026639358999999998	0.10801665699999999	0.006568816	3
6146	0.12990326900000002	0.252688167	0.021621617000000003	0.196078427	0.81554884	0.8241171999999999	0.81981057	1.28e-05	0.000210438	7.82e-07	3.31e-06	0.00024277400000000002	6.29e-08	0.019242572	0.07836066400000001	0.00472528	2
6148	0.021312599999999998	0.19565217	0.029197077000000002	0.14358974	0.8455179	0.8065066999999999	0.8255517	6.36e-06	8.950000000000001e-05	4.51e-07	2.95e-06	0.000194529	3.11e-08	0.010892145	0.043232361	0.002636845	2
