candidate_id	similarity score	score
6278	4.41E-08	1
6279	6.79E-08	2
6280	4.91E-08	3
6281	1.01E-07	1
6282	9.76E-08	3
6283	2.05E-08	1
6284	7.79E-08	3
6285	7.24E-08	2
6286	9.80E-08	3
6287	7.57E-08	3
6288	3.88E-08	2
6289	3.74E-08	2
6290	5.66E-08	1
6291	6.66E-08	2
6292	5.21E-08	3
6293	4.73E-08	2
6294	6.92E-08	1
6295	4.72E-08	2
6296	4.39E-08	0
6297	6.56E-08	1
6298	3.91E-08	1
6299	7.73E-08	2
6300	1.30E-07	3
6301	1.39E-07	3
6302	6.50E-08	2
6303	2.55E-08	1
6304	6.25E-08	1
6305	1.23E-07	3
6306	3.26E-08	1
6307	6.07E-08	2
6308	7.54E-08	3
6309	5.75E-08	1
6310	5.36E-08	3
6311	5.65E-08	2
6312	1.15E-07	2
6313	9.95E-08	3
6314	4.57E-08	1
6315	5.35E-08	2
6316	6.10E-08	1
6317	8.05E-08	2
6318	7.18E-08	1
6319	5.70E-08	1
6320	3.18E-08	1
6321	3.84E-08	1
6322	9.29E-08	2
6323	5.93E-08	1
6324	2.29E-08	1
6325	4.62E-08	2
6326	3.16E-08	1
6327	5.76E-08	2
6328	6.37E-08	2
6329	7.31E-08	2
6330	1.75E-07	3
6331	1.12E-07	3
6332	5.00E-08	3
6333	4.18E-08	3
6334	5.08E-08	2
6335	1.01E-07	3
6336	1.04E-07	3
6337	6.92E-08	2
6338	6.00E-08	2
6339	6.34E-08	2
6340	8.10E-08	3
6341	5.23E-08	2
6342	4.59E-08	1
6343	4.68E-08	1
6344	1.11E-07	2
6345	4.70E-08	2
6346	8.49E-08	2
6347	7.16E-08	3
6348	8.60E-08	1
6349	1.26E-07	3
6350	6.88E-08	2
6351	5.66E-08	3
6352	1.00E-07	2
6353	8.69E-08	3
6354	6.18E-08	1
6355	1.03E-07	2
6356	1.45E-09	1
6357	2.87E-08	2
6358	5.44E-08	2
6359	3.24E-08	1
6360	6.31E-08	2
6361	9.07E-08	2
6362	4.08E-08	1
6363	5.21E-08	3
6364	1.21E-07	3
6365	5.50E-08	2
6366	1.27E-07	3
6367	4.97E-08	2
6368	2.66E-08	1
6369	6.29E-08	1
6370	2.52E-08	0
6371	1.40E-07	3
6372	4.91E-08	2
6373	3.76E-08	2
6374	8.42E-08	2
6375	5.77E-08	1
6376	6.53E-08	2
6377	1.31E-07	3
6378	1.35E-07	3
6379	8.97E-08	3
6380	3.98E-08	1
6381	1.11E-07	3
6382	2.67E-08	1
6383	5.30E-08	2
6384	1.30E-07	3
6385	9.18E-08	2
6386	7.31E-08	2
6387	1.22E-07	3
6388	1.06E-07	3
6389	8.84E-08	2
6390	6.08E-08	2
6391	4.26E-08	1
6392	2.13E-07	3
6393	6.15E-08	1
6394	3.42E-08	1
6395	7.08E-08	2
6396	1.31E-07	3
6397	4.01E-08	2
6398	5.26E-08	2
6399	4.66E-08	2
6400	6.14E-08	2
6401	5.51E-08	2
6402	7.04E-08	2
6403	1.01E-08	0
6404	4.34E-08	1
6405	6.87E-08	3
6406	6.09E-08	2
6407	4.46E-08	2
6408	1.13E-07	3
6409	7.30E-08	2
6410	9.78E-08	3
6411	1.88E-08	1
6412	5.05E-08	1
6413	4.10E-08	2
6414	3.51E-08	1
6415	4.42E-08	2
6416	4.45E-08	1
6417	9.95E-08	3
6418	5.38E-08	2
6419	1.14E-07	3
6420	3.01E-08	1
6421	3.49E-08	1
6422	2.92E-08	1
6423	7.18E-08	3
6424	6.23E-08	2
6425	7.08E-08	2
6426	7.78E-08	2
6427	3.16E-08	1
6428	3.29E-08	2
6429	2.79E-08	1
6430	3.51E-08	1
6431	6.25E-08	1
6432	8.49E-08	3
6433	1.16E-07	2
6434	5.29E-08	2
6435	5.02E-08	1
6436	5.93E-08	2
6437	5.66E-08	2
6438	2.25E-08	1
6439	4.96E-08	1
6440	4.25E-08	1
6441	8.32E-08	3
6442	6.43E-08	1
6443	9.31E-08	2
6444	8.94E-08	3
6445	1.58E-07	3
6446	6.20E-08	3
6447	1.43E-09	2
6448	8.36E-08	2
6449	9.22E-09	0
6450	5.03E-08	2
6451	9.36E-08	1
6452	2.86E-08	1
6453	8.22E-08	1
6454	3.70E-08	2
6455	1.15E-07	3
6456	3.92E-08	1
6457	9.17E-08	2
6458	3.46E-08	1
6459	5.27E-08	2
6460	8.81E-08	2
6461	5.62E-08	2
6462	4.84E-08	3
6463	7.97E-08	3
6464	2.43E-08	1
6465	4.31E-08	2
6466	3.88E-08	2
6467	5.21E-08	1
6468	4.78E-08	2
6469	5.69E-08	1
6470	1.19E-07	2
6471	3.70E-08	1
6472	1.18E-07	3
6473	4.72E-08	2
6474	1.17E-07	2
6475	2.84E-08	1
6476	6.44E-08	3
6477	2.95E-08	2
6478	1.06E-07	3
6479	2.05E-08	0
6480	8.30E-08	2
6481	1.82E-08	1
6482	1.73E-08	1
6483	5.97E-08	3
6484	9.11E-08	3
6485	1.15E-07	3
6486	6.26E-08	2
6487	6.39E-08	3
6488	4.03E-08	1
6489	7.26E-08	2
6490	3.20E-08	1
6491	1.24E-07	3
6492	7.74E-08	2
6493	7.40E-08	2
6494	4.74E-08	3
6495	2.78E-08	2
6496	2.61E-08	1
6497	5.01E-08	2
6498	5.07E-08	2
6499	4.15E-08	1
6500	6.43E-08	2
6501	3.15E-08	1
6502	9.51E-08	2
6503	2.64E-08	2
6504	5.91E-08	1
6505	1.09E-07	3
6506	4.55E-08	1
6507	9.10E-08	3
6508	8.49E-08	2
6509	3.56E-08	1
6510	5.07E-08	2
6511	5.40E-08	2
6512	1.23E-07	3
6513	7.79E-08	2
6514	5.37E-08	1
6515	4.00E-08	1
6516	1.25E-07	3
6517	5.32E-08	1
6518	4.79E-08	1
6519	7.17E-08	2
6520	1.10E-07	2
6521	8.17E-08	2
6522	4.75E-08	2
6523	9.27E-08	2
6524	1.03E-07	2
6525	3.80E-08	2
6526	3.75E-08	1
6527	5.84E-08	2
6528	7.78E-08	2
6529	9.63E-08	2
6530	1.24E-07	3
6531	2.11E-08	1
6532	1.02E-07	3
6533	6.68E-08	2
6534	4.30E-08	1
6535	7.56E-08	2
6536	5.71E-08	2
6537	6.84E-08	1
6538	6.13E-08	0
6539	4.59E-08	1
6540	1.90E-08	2
6541	4.42E-08	2
6542	9.72E-08	2
6543	5.48E-08	3
6544	9.58E-08	2
6545	1.65E-08	1
6546	5.18E-08	1
6547	3.35E-08	2
6548	4.33E-08	1
6549	1.19E-07	1
6550	3.07E-08	1
6551	6.61E-08	2
6552	2.11E-08	1
6553	6.54E-08	2
6554	6.20E-08	3
6555	6.50E-08	1
6556	3.70E-08	1
6557	6.37E-08	1
6558	6.15E-08	1
6559	4.51E-08	2
6560	2.57E-08	1
6561	8.86E-08	2
6562	6.12E-08	1
6563	8.99E-08	3
6564	7.65E-08	3
6565	7.43E-08	1
6566	1.10E-07	3
6567	5.88E-08	1
6568	6.36E-08	1
6569	3.95E-08	1
6570	5.77E-08	2
6571	8.01E-08	2
6572	1.04E-07	3
6573	4.59E-08	1
6575	1.29E-07	3
6576	4.61E-08	2
6577	4.44E-08	1
6578	3.52E-08	3
6579	5.83E-08	2
6580	3.45E-08	2
6581	4.62E-08	1
6582	1.15E-07	2
6583	5.67E-08	2
6584	9.24E-08	3
6585	2.18E-08	0
6586	4.92E-08	2
6587	3.96E-08	1
6588	4.46E-08	0
6589	7.93E-08	1
6590	6.28E-08	2
6591	5.15E-08	1
6592	9.12E-08	3
6593	3.34E-08	2
6594	2.57E-08	1
6595	5.42E-08	1
6596	6.01E-08	2
6597	7.87E-08	3
6598	3.00E-08	1
6599	1.00E-07	3
6600	6.17E-08	3
6601	9.15E-08	2
6602	4.99E-08	1
6603	5.25E-08	1
6604	7.18E-08	2
6605	4.87E-08	1
6606	6.04E-08	2
6607	4.04E-08	2
6608	6.89E-08	2
6609	6.89E-08	2
6610	5.64E-08	1
6611	4.03E-08	1
6612	2.89E-08	1
6613	3.67E-08	1
6614	3.58E-08	1
6615	4.80E-08	3
6616	1.86E-08	0
6617	7.23E-08	2
6618	4.33E-08	2
6619	4.02E-08	3
6620	3.37E-08	1
6621	6.41E-08	1
6622	4.09E-08	1
6623	9.45E-08	2
6624	4.38E-08	1
6625	4.45E-08	2
6626	6.69E-08	2
6627	7.42E-08	2
6628	2.54E-08	1
6629	6.78E-08	1
6630	6.88E-09	1
6631	6.36E-08	2
6632	4.25E-08	2
6633	6.99E-08	3
6634	5.47E-08	1
6635	6.60E-08	2
6636	1.86E-07	3
6637	1.48E-07	3
6638	4.15E-08	2
6639	6.92E-08	2
6640	4.79E-08	1
6641	2.25E-08	1
6642	3.34E-08	1
6643	8.35E-08	2
6644	4.38E-08	1
6645	1.22E-07	3
6646	4.30E-08	3
6647	2.51E-08	1
6648	6.72E-08	2
6649	2.34E-08	1
6650	4.28E-08	1
6651	6.71E-08	3
6652	1.51E-07	1
6653	6.95E-08	1
6654	1.34E-07	1
6655	5.43E-08	3
6656	4.53E-08	0
6657	1.01E-07	3
6658	4.54E-08	2
6659	8.85E-08	2
6660	1.03E-07	1
6661	1.09E-07	3
6662	3.54E-08	2
6663	6.89E-08	2
6664	1.07E-07	2
6665	3.18E-08	2
6666	6.49E-08	2
6667	2.71E-08	1
6668	6.63E-08	1
6669	4.67E-08	3
6670	2.53E-08	1
6671	1.48E-08	1
6672	1.28E-07	3
6673	2.85E-08	0
6674	3.08E-08	0
6675	4.94E-08	2
6676	1.11E-07	2
6677	7.56E-08	3
6678	6.50E-08	2
6679	8.33E-08	2
6680	8.87E-08	3
6681	7.27E-08	2
6682	6.37E-08	3
6683	9.34E-08	1
6684	5.21E-08	1
6685	8.23E-08	2
6686	2.53E-08	3
6687	8.28E-08	2
6688	5.13E-08	1
6689	5.02E-08	1
6690	7.71E-08	3
6691	5.12E-08	1
6692	5.51E-08	2
6693	2.96E-08	2
6694	8.21E-08	3
6695	5.95E-08	1
6696	8.36E-08	3
6697	5.78E-08	2
6698	4.28E-08	2
6699	7.46E-08	3
6700	6.90E-08	2
6701	1.29E-07	3
6702	2.69E-08	1
6703	5.39E-08	1
6704	6.72E-08	2
6705	7.46E-08	3
6706	1.03E-07	2
6707	1.06E-07	3
6708	1.62E-08	1
6709	1.21E-07	2
6710	1.94E-08	2
6711	7.12E-08	2
6712	1.26E-07	3
6713	1.00E-07	2
6714	1.12E-07	2
6715	2.59E-08	2
6716	1.29E-07	3
6717	9.86E-08	2
6718	4.41E-08	1
6719	4.21E-08	1
6720	6.66E-08	1
6721	5.56E-08	2
6722	1.44E-08	1
6723	5.49E-08	1
6724	7.77E-08	1
6725	4.01E-08	1
6726	1.22E-07	3
6727	8.95E-08	3
6728	2.31E-08	2
6729	2.33E-08	1
6730	5.93E-08	2
6731	2.96E-08	1
6732	5.83E-08	2
6733	1.60E-07	3
6734	2.20E-08	0
6735	7.05E-08	3
6736	6.64E-08	2
6737	5.39E-08	1
6738	4.29E-08	1
6739	6.89E-08	1
6740	8.81E-08	3
6741	1.13E-07	3
6742	3.81E-08	2
6743	4.42E-08	1
6744	4.21E-08	2
6745	6.51E-08	2
6746	4.51E-08	1
6747	5.17E-08	2
6748	9.76E-08	3
6749	7.41E-08	2
6750	1.39E-08	1
6751	5.96E-08	3
6752	5.72E-08	2
6753	4.29E-08	1
6754	4.59E-08	1
6755	7.65E-08	3
6756	3.27E-08	1
6757	1.18E-07	2
6758	4.26E-08	3
6759	2.57E-08	1
6760	4.76E-08	3
6761	4.57E-08	1
6762	8.16E-08	3
6763	7.90E-08	2
6764	1.08E-07	3
6765	1.56E-07	3
6766	4.79E-08	1
6767	7.52E-08	2
6768	3.67E-08	1
6769	2.67E-08	1
6770	1.01E-07	2
6771	6.43E-08	2
6772	7.78E-08	1
6773	4.66E-08	1
6774	3.21E-08	1
6775	4.70E-08	2
6776	3.44E-08	1
6777	3.66E-08	1
6778	3.59E-08	1
6779	7.54E-08	3
6780	6.41E-08	3
6781	9.18E-08	2
6782	5.37E-08	0
6783	4.41E-08	2
6784	2.88E-08	1
6785	2.03E-08	1
6786	8.99E-08	1
6787	3.95E-08	2
6788	4.39E-08	1
6789	5.54E-08	3
6790	8.02E-08	2
6791	5.64E-08	2
6792	1.04E-07	2
6793	2.60E-08	1
6794	7.01E-08	3
6795	5.39E-08	1
6796	3.86E-08	1
6797	7.05E-08	2
6798	7.53E-08	3
6799	1.87E-08	3
6800	7.22E-08	3
6801	5.23E-08	1
6802	6.08E-08	2
6803	6.03E-08	2
6804	5.20E-08	3
6805	1.19E-07	3
6806	8.99E-08	2
6807	4.29E-08	1
6808	9.65E-08	1
6809	6.97E-08	3
6810	1.10E-07	3
6811	9.72E-08	3
6812	3.56E-08	1
6813	8.12E-08	1
6814	2.29E-08	2
6815	1.19E-07	2
6816	1.56E-07	3
6817	4.03E-08	1
6818	6.17E-08	3
6819	6.81E-08	1
6820	4.68E-08	1
6821	3.04E-08	1
6822	6.51E-08	3
6823	7.35E-08	1
6824	4.58E-08	1
6825	5.05E-08	3
6826	6.29E-08	2
6827	3.26E-08	2
6828	3.34E-08	1
6829	5.88E-08	1
6830	6.19E-08	2
6831	4.94E-08	3
6832	5.66E-08	2
6833	3.67E-08	1
6834	4.39E-08	1
6835	1.71E-08	1
6836	6.53E-08	2
6837	6.48E-08	1
6838	7.27E-08	2
6839	6.84E-08	1
6840	8.94E-08	2
6841	3.84E-08	1
6842	8.95E-08	1
6843	5.74E-08	1
6844	4.98E-08	1
6845	8.19E-08	3
6846	4.51E-08	1
6847	4.33E-08	1
6848	4.87E-08	2
6849	1.22E-07	3
6850	5.47E-08	2
6851	6.06E-08	2
6852	6.80E-08	3
6853	3.93E-08	3
6854	8.39E-08	2
6855	4.72E-08	2
6856	2.58E-08	1
6857	6.74E-08	2
6858	4.52E-08	3
6859	4.97E-08	2
6860	6.70E-08	2
6861	5.66E-08	1
6862	4.42E-08	2
6863	8.54E-08	3
6864	6.32E-09	0
6865	6.26E-08	2
6866	7.77E-08	2
6867	6.04E-08	2
6868	7.97E-08	2
6869	7.42E-08	1
6870	4.71E-08	2
6871	5.44E-08	2
6872	1.20E-07	3
6873	6.49E-08	2
6874	6.09E-08	2
6875	1.40E-08	1
6876	4.65E-08	2
6877	1.07E-07	2
6878	4.64E-08	2
6879	6.58E-08	3
6880	1.19E-07	2
6881	7.10E-08	2
6882	5.30E-08	2
6883	6.48E-08	1
6884	3.87E-08	2
6885	2.44E-08	1
6886	7.25E-08	2
6887	2.64E-08	1
6888	1.17E-07	2
6889	5.38E-08	2
6890	1.01E-07	2
6891	6.23E-08	1
6892	7.27E-08	1
6893	4.58E-08	2
6894	4.82E-08	2
6895	8.75E-08	2
6896	6.63E-08	3
6897	8.81E-08	2
6898	3.41E-08	3
6899	9.20E-08	3
6900	7.37E-08	2
6901	4.66E-08	2
6902	7.20E-08	1
6903	8.60E-08	2
6904	1.13E-07	3
6905	3.35E-08	1
6907	6.50E-08	1
6908	8.79E-08	2
6909	3.11E-08	1
6910	6.41E-08	2
6911	1.08E-07	1
6912	7.47E-08	2
6913	5.58E-08	2
6914	1.04E-07	1
6915	8.10E-08	3
6916	5.15E-08	1
6917	1.08E-07	3
6918	4.16E-08	1
6919	7.98E-08	3
6920	8.85E-08	2
6921	6.32E-08	3
6922	4.96E-08	1
6923	5.28E-08	3
6924	7.18E-08	2
6925	4.70E-08	1
6926	1.91E-07	3
6927	3.86E-08	1
6928	3.76E-08	0
6929	5.07E-08	2
6930	1.09E-07	2
6931	1.14E-07	3
6932	6.34E-08	2
6933	8.68E-08	3
6934	4.65E-08	1
6935	6.37E-08	2
6936	4.84E-08	2
6937	9.36E-08	2
6938	6.63E-08	2
6939	7.76E-08	2
6940	8.34E-08	3
6941	9.77E-08	2
6942	5.21E-08	2
6943	5.71E-08	1
6944	1.02E-07	3
6945	6.98E-08	2
6946	6.22E-08	3
6947	6.74E-08	1
6948	3.39E-08	1
6949	7.95E-08	3
6950	3.84E-08	1
6951	3.51E-08	0
6952	4.40E-08	1
6953	3.66E-08	1
6954	1.22E-08	1
6955	6.63E-08	2
6956	5.10E-08	2
6957	1.12E-07	3
6958	9.52E-08	3
6959	6.24E-08	2
6960	4.82E-08	2
6961	8.29E-08	3
6962	2.19E-08	1
6963	5.41E-08	2
6964	5.21E-08	2
6965	1.48E-07	3
6966	3.47E-08	1
6967	1.13E-07	3
6968	5.93E-08	3
6969	6.37E-08	2
6970	3.97E-08	2
6971	4.15E-08	2
6972	8.12E-08	2
6973	3.81E-08	1
6974	1.21E-07	1
6975	6.21E-08	2
6976	4.91E-08	1
6977	2.01E-08	1
6978	3.74E-08	1
6979	1.06E-07	3
6980	4.93E-08	1
6981	6.01E-08	2
6982	8.54E-08	3
6983	3.87E-08	1
6984	5.07E-08	1
6985	3.85E-08	1
6986	6.10E-08	3
6987	9.79E-09	1
6988	1.06E-07	2
6989	1.22E-07	3
6990	4.52E-08	1
6991	6.14E-08	1
6992	2.67E-08	2
6993	2.50E-08	1
6994	4.94E-08	1
6995	5.30E-08	1
6996	7.58E-08	2
6997	5.13E-08	2
6998	1.76E-08	1
6999	3.09E-08	1
7000	7.98E-08	2
7001	6.92E-08	2
7002	3.68E-08	2
7003	9.25E-08	3
7004	5.84E-08	2
7005	4.90E-08	1
7006	9.39E-08	1
7007	4.08E-08	2
7008	6.58E-08	1
7009	4.26E-08	1
7010	4.16E-08	1
7011	4.97E-08	1
7012	5.19E-08	1
7013	6.29E-08	1
7014	3.98E-08	1
7015	4.01E-08	2
7016	4.40E-08	1
7017	6.47E-08	2
7018	4.00E-08	2
7019	7.96E-08	2
7020	6.25E-08	3
7021	6.29E-08	3
7022	1.31E-07	2
7023	5.49E-08	1
7024	1.06E-08	0
7025	3.44E-08	2
7026	7.89E-08	3
7027	9.96E-08	3
7028	5.85E-08	3
7029	1.78E-07	2
7030	5.44E-08	1
7031	5.42E-08	1
7032	9.89E-08	2
7033	1.85E-07	3
7034	1.53E-07	3
7035	8.90E-08	2
7036	1.40E-07	3
7037	2.38E-08	1
7038	5.75E-08	2
7039	3.74E-08	1
7040	1.35E-07	3
7041	9.49E-08	2
7042	6.24E-08	2
7043	3.90E-08	2
7044	4.24E-08	1
7045	4.13E-08	1
7046	3.48E-08	1
7047	8.39E-08	2
7048	2.54E-08	1
7049	5.81E-08	2
7050	9.87E-08	3
7051	5.54E-08	1
7052	6.07E-08	1
7053	9.55E-08	3
7054	1.10E-07	3
7055	4.42E-08	1
7056	8.48E-08	3
7057	6.52E-08	2
7058	3.75E-08	1
7059	1.19E-07	3
7060	6.35E-08	1
7061	6.92E-08	2
7062	5.83E-08	1
7063	4.44E-08	2
7064	8.16E-08	1
7065	7.28E-08	3
7066	6.24E-08	2
7067	3.50E-08	1
7068	4.93E-08	2
7069	7.07E-08	2
7070	4.68E-08	1
7071	7.19E-08	1
7072	7.21E-08	2
7073	7.61E-08	2
7074	5.85E-08	1
7075	7.56E-08	3
7076	6.17E-08	2
7077	2.58E-08	2
7078	4.59E-08	1
7079	4.46E-08	3
7080	6.52E-08	2
7081	4.59E-08	2
7082	9.38E-08	3
7083	4.37E-08	1
7084	3.35E-08	1
7085	5.41E-08	3
7086	5.59E-08	1
7087	3.21E-08	3
7088	4.65E-08	2
7089	5.41E-08	1
7090	5.17E-08	1
7091	2.95E-08	1
7092	3.58E-08	1
7093	2.98E-08	1
7094	2.56E-08	1
7095	6.19E-08	2
7096	4.91E-08	2
7097	6.96E-08	2
7098	1.85E-08	2
7099	1.11E-07	2
7100	5.07E-08	1
7101	4.64E-08	1
7102	4.13E-08	1
7103	5.23E-08	2
7104	4.91E-08	1
7105	7.05E-08	1
7106	2.74E-08	2
7107	7.77E-08	3
7108	6.23E-08	1
7109	6.51E-08	1
7110	6.00E-08	2
7111	8.24E-08	3
7112	2.21E-08	1
7113	9.41E-08	2
7114	1.92E-08	1
7115	6.80E-08	3
7116	3.42E-08	3
7117	4.70E-08	1
7118	2.77E-08	1
7119	1.90E-08	1
7120	5.46E-08	3
7121	9.80E-08	2
7122	3.53E-08	2
7123	8.64E-09	1
7124	1.05E-07	3
7125	1.06E-07	3
7126	4.41E-08	3
7127	7.56E-08	2
7128	1.07E-07	2
7129	1.34E-07	3
7130	5.76E-08	3
7131	3.87E-08	3
7132	3.40E-08	1
7133	9.89E-08	2
7134	3.43E-08	1
7135	1.47E-08	1
7136	3.69E-08	2
7137	4.52E-08	0
7138	6.07E-08	1
7139	1.52E-07	3
7140	6.06E-08	2
7141	4.46E-08	1
7142	4.64E-08	2
7143	3.58E-08	2
7144	1.29E-07	3
