candidate_id	similarity score	score
6278	0.086464907	1
6279	0.062648606	2
6280	0.072642283	3
6281	0.100551616	1
6282	0.081855288	3
6283	0.091156357	1
6284	0.092280766	3
6285	0.101424199	2
6286	0.100126677	3
6287	0.082327307	3
6288	0.085480261	2
6289	0.074507808	2
6290	0.087418868	1
6291	0.079012809	2
6292	0.083508375	3
6293	0.088893397	2
6294	0.072305237	1
6295	0.048732005	2
6296	0.086046309	0
6297	0.086689819	1
6298	0.059044833	1
6299	0.078319573	2
6300	0.108055835	3
6301	0.091951903	3
6302	0.091055093	2
6303	0.065276862	1
6304	0.074220568	1
6305	0.120001883	3
6306	0.078529382	1
6307	0.088460448	2
6308	0.08883776	3
6309	0.051075037	1
6310	0.084886825	3
6311	0.074018036	2
6312	0.0894299	2
6313	0.102283649	3
6314	0.087480562	1
6315	0.084561265	2
6316	0.070904344	1
6317	0.084558846	2
6318	0.091473978	1
6319	0.055821335	1
6320	0.095539356	1
6321	0.061550644	1
6322	0.072300549	2
6323	0.075136952	1
6324	0.052496972	1
6325	0.079487802	2
6326	0.104315711	1
6327	0.091723508	2
6328	0.064353414	2
6329	0.091565163	2
6330	0.103336521	3
6331	0.103055127	3
6332	0.063802668	3
6333	0.078764067	3
6334	0.088747216	2
6335	0.136192207	3
6336	0.089645958	3
6337	0.103219929	2
6338	0.092497712	2
6339	0.086873363	2
6340	0.084777162	3
6341	0.068683387	2
6342	0.066368894	1
6343	0.07140621	1
6344	0.104558857	2
6345	0.075128103	2
6346	0.08450576	2
6347	0.104480112	3
6348	0.09905565	1
6349	0.098252952	3
6350	0.072942125	2
6351	0.09765537	3
6352	0.084836041	2
6353	0.089869373	3
6354	0.072706652	1
6355	0.094457835	2
6356	0.036570717	1
6357	0.070770887	2
6358	0.07830753	2
6359	0.079900056	1
6360	0.097078501	2
6361	0.084772149	2
6362	0.071010874	1
6363	0.080623445	3
6364	0.111708302	3
6365	0.082343423	2
6366	0.082394895	3
6367	0.090195797	2
6368	0.037180744	1
6369	0.06919048	1
6370	0.068868531	0
6371	0.083345273	3
6372	0.09459204	2
6373	0.07324565	2
6374	0.085259951	2
6375	0.083836177	1
6376	0.086248249	2
6377	0.100159435	3
6378	0.088616001	3
6379	0.116314084	3
6380	0.07721132	1
6381	0.078187015	3
6382	0.055918601	1
6383	0.08652502	2
6384	0.08761935	3
6385	0.062835383	2
6386	0.072906048	2
6387	0.095877597	3
6388	0.10568276	3
6389	0.088485043	2
6390	0.071454269	2
6391	0.074896805	1
6392	0.109418172	3
6393	0.073062777	1
6394	0.059378364	1
6395	0.094696177	2
6396	0.085301491	3
6397	0.077845009	2
6398	0.065323865	2
6399	0.083585402	2
6400	0.095661709	2
6401	0.06885295	2
6402	0.057822196	2
6403	0.050177206	0
6404	0.082464958	1
6405	0.084267446	3
6406	0.067877861	2
6407	0.089080311	2
6408	0.087916596	3
6409	0.077313574	2
6410	0.105863197	3
6411	0.0429428	1
6412	0.0837237	1
6413	0.076317075	2
6414	0.068774035	1
6415	0.089162457	2
6416	0.059941561	1
6417	0.115184612	3
6418	0.079986473	2
6419	0.102376798	3
6420	0.056333344	1
6421	0.080548936	1
6422	0.064350852	1
6423	0.086528156	3
6424	0.079535062	2
6425	0.070809824	2
6426	0.071646421	2
6427	0.079593849	1
6428	0.10117657	2
6429	0.073727481	1
6430	0.075690952	1
6431	0.055263875	1
6432	0.055153018	3
6433	0.074983675	2
6434	0.112337603	2
6435	0.092286772	1
6436	0.078335914	2
6437	0.071435226	2
6438	0.07868653	1
6439	0.073746239	1
6440	0.068210724	1
6441	0.094331692	3
6442	0.06911922	1
6443	0.109595971	2
6444	0.088312094	3
6445	0.119290337	3
6446	0.068200349	3
6447	0.082958667	2
6448	0.095220945	2
6449	0.029695369	0
6450	0.087410093	2
6451	0.076925082	1
6452	0.068897369	1
6453	0.090171716	1
6454	0.059470526	2
6455	0.094965161	3
6456	0.070895791	1
6457	0.102632112	2
6458	0.064499831	1
6459	0.08283915	2
6460	0.074678343	2
6461	0.072020994	2
6462	0.063487864	3
6463	0.070544593	3
6464	0.059873102	1
6465	0.082508007	2
6466	0.064080383	2
6467	0.083524026	1
6468	0.079512462	2
6469	0.091120504	1
6470	0.121188272	2
6471	0.069464281	1
6472	0.113941864	3
6473	0.077191588	2
6474	0.0853875	2
6475	0.05534366	1
6476	0.057182143	3
6477	0.072774966	2
6478	0.09842542	3
6479	0.054116884	0
6480	0.085188327	2
6481	0.058075126	1
6482	0.04656223	1
6483	0.082050738	3
6484	0.092727593	3
6485	0.096127749	3
6486	0.08736357	2
6487	0.10206633	3
6488	0.070920642	1
6489	0.087432645	2
6490	0.067579192	1
6491	0.111877978	3
6492	0.072842405	2
6493	0.086090633	2
6494	0.106918675	3
6495	0.050992834	2
6496	0.075049636	1
6497	0.099086285	2
6498	0.078639793	2
6499	0.065301862	1
6500	0.072907282	2
6501	0.065799094	1
6502	0.06271043	2
6503	0.088236054	2
6504	0.080941968	1
6505	0.088474432	3
6506	0.060351944	1
6507	0.08522341	3
6508	0.109282915	2
6509	0.073767235	1
6510	0.0688817	2
6511	0.066259027	2
6512	0.072556015	3
6513	0.104996698	2
6514	0.058918891	1
6515	0.0596323	1
6516	0.115317908	3
6517	0.073355155	1
6518	0.087107872	1
6519	0.076209198	2
6520	0.093045985	2
6521	0.088741271	2
6522	0.078753758	2
6523	0.071187389	2
6524	0.08872111	2
6525	0.071403316	2
6526	0.062472438	1
6527	0.072227136	2
6528	0.076554037	2
6529	0.080449653	2
6530	0.064539133	3
6531	0.083052967	1
6532	0.086110709	3
6533	0.107228078	2
6534	0.086998057	1
6535	0.070409279	2
6536	0.060125269	2
6537	0.063259183	1
6538	0.076301047	0
6539	0.080925412	1
6540	0.048821562	2
6541	0.108381732	2
6542	0.109090095	2
6543	0.093730646	3
6544	0.051256776	2
6545	0.058434211	1
6546	0.093710581	1
6547	0.05619133	2
6548	0.08986933	1
6549	0.083735478	1
6550	0.053213631	1
6551	0.10025653	2
6552	0.082498821	1
6553	0.083891042	2
6554	0.082457506	3
6555	0.072456097	1
6556	0.051084037	1
6557	0.074353368	1
6558	0.100828938	1
6559	0.087653616	2
6560	0.068857727	1
6561	0.103859214	2
6562	0.092409476	1
6563	0.081115508	3
6564	0.089056379	3
6565	0.089673662	1
6566	0.075877038	3
6567	0.081400549	1
6568	0.078489793	1
6569	0.06915184	1
6570	0.056611849	2
6571	0.08335189	2
6572	0.10265421	3
6573	0.073935775	1
6575	0.087828877	3
6576	0.065881098	2
6577	0.067788005	1
6578	0.073953828	3
6579	0.098283879	2
6580	0.088538517	2
6581	0.084478867	1
6582	0.10909202	2
6583	0.083963818	2
6584	0.103198324	3
6585	0.063650564	0
6586	0.042109521	2
6587	0.079082503	1
6588	0.054530822	0
6589	0.064159143	1
6590	0.063255413	2
6591	0.076063544	1
6592	0.104386343	3
6593	0.101888818	2
6594	0.09928379	1
6595	0.088840344	1
6596	0.089562534	2
6597	0.115000022	3
6598	0.070496692	1
6599	0.088759595	3
6600	0.075113453	3
6601	0.083088478	2
6602	0.089923062	1
6603	0.08190378	1
6604	0.087386526	2
6605	0.081143168	1
6606	0.077524051	2
6607	0.087463169	2
6608	0.080524012	2
6609	0.092550677	2
6610	0.079798262	1
6611	0.054114355	1
6612	0.062282346	1
6613	0.058503311	1
6614	0.051524603	1
6615	0.085797371	3
6616	0.059758329	0
6617	0.081348515	2
6618	0.073213629	2
6619	0.06973077	3
6620	0.07707597	1
6621	0.107384215	1
6622	0.064898238	1
6623	0.07860384	2
6624	0.071932651	1
6625	0.072977176	2
6626	0.111250165	2
6627	0.101513758	2
6628	0.073011356	1
6629	0.07730598	1
6630	0.054446004	1
6631	0.082265422	2
6632	0.062079953	2
6633	0.078139345	3
6634	0.045365342	1
6635	0.074533038	2
6636	0.109871017	3
6637	0.109722564	3
6638	0.073668759	2
6639	0.082171507	2
6640	0.077608528	1
6641	0.065426253	1
6642	0.05859019	1
6643	0.088943174	2
6644	0.087429769	1
6645	0.100552191	3
6646	0.074692018	3
6647	0.08780258	1
6648	0.086017941	2
6649	0.059467634	1
6650	0.073546106	1
6651	0.094226922	3
6652	0.076399618	1
6653	0.094782055	1
6654	0.088685517	1
6655	0.070611464	3
6656	0.057863665	0
6657	0.104040779	3
6658	0.058883123	2
6659	0.09046483	2
6660	0.102887498	1
6661	0.085097141	3
6662	0.101559996	2
6663	0.077500563	2
6664	0.095988047	2
6665	0.07826824	2
6666	0.089418749	2
6667	0.04974796	1
6668	0.0670137	1
6669	0.075227813	3
6670	0.072193719	1
6671	0.069078083	1
6672	0.078201184	3
6673	0.045039369	0
6674	0.048789004	0
6675	0.094299851	2
6676	0.118939238	2
6677	0.106684004	3
6678	0.082991289	2
6679	0.086311237	2
6680	0.099236317	3
6681	0.092000234	2
6682	0.101277572	3
6683	0.057810934	1
6684	0.086585836	1
6685	0.086709663	2
6686	0.057230644	3
6687	0.113682752	2
6688	0.078181851	1
6689	0.082209346	1
6690	0.111703615	3
6691	0.057322342	1
6692	0.07074678	2
6693	0.080927939	2
6694	0.101682422	3
6695	0.098218078	1
6696	0.109993312	3
6697	0.080672207	2
6698	0.081449975	2
6699	0.101665962	3
6700	0.078959289	2
6701	0.098428048	3
6702	0.080590063	1
6703	0.082756871	1
6704	0.083450756	2
6705	0.08760408	3
6706	0.090622331	2
6707	0.100230622	3
6708	0.034533796	1
6709	0.101442627	2
6710	0.062186819	2
6711	0.068715277	2
6712	0.070570315	3
6713	0.112894385	2
6714	0.104629803	2
6715	0.025661631	2
6716	0.094166779	3
6717	0.093480224	2
6718	0.094762238	1
6719	0.081872054	1
6720	0.066270765	1
6721	0.085949225	2
6722	0.052440204	1
6723	0.07353371	1
6724	0.099139784	1
6725	0.064210989	1
6726	0.074130464	3
6727	0.112824451	3
6728	0.054235911	2
6729	0.098417372	1
6730	0.080830656	2
6731	0.08436611	1
6732	0.110013665	2
6733	0.102694161	3
6734	0.065810124	0
6735	0.060701339	3
6736	0.083502542	2
6737	0.07923322	1
6738	0.070003739	1
6739	0.081111022	1
6740	0.072849682	3
6741	0.08790685	3
6742	0.13355696	2
6743	0.060779062	1
6744	0.075192148	2
6745	0.078683791	2
6746	0.069248357	1
6747	0.085699076	2
6748	0.095511867	3
6749	0.101767381	2
6750	0.085225422	1
6751	0.095821289	3
6752	0.095422051	2
6753	0.057121752	1
6754	0.117932921	1
6755	0.07166834	3
6756	0.080668129	1
6757	0.099295436	2
6758	0.098172917	3
6759	0.080458457	1
6760	0.088940163	3
6761	0.087590839	1
6762	0.104508264	3
6763	0.070940259	2
6764	0.112698363	3
6765	0.100861901	3
6766	0.088551944	1
6767	0.076211833	2
6768	0.07133726	1
6769	0.093235273	1
6770	0.07692367	2
6771	0.089006008	2
6772	0.081796449	1
6773	0.087853233	1
6774	0.081419376	1
6775	0.065865487	2
6776	0.064482948	1
6777	0.07647399	1
6778	0.095258707	1
6779	0.071370637	3
6780	0.084132082	3
6781	0.093551661	2
6782	0.073518143	0
6783	0.08886551	2
6784	0.074896519	1
6785	0.092956472	1
6786	0.095340571	1
6787	0.074334207	2
6788	0.072964632	1
6789	0.092510482	3
6790	0.10615284	2
6791	0.074512569	2
6792	0.103489558	2
6793	0.072991949	1
6794	0.096688593	3
6795	0.09352171	1
6796	0.091112141	1
6797	0.069050947	2
6798	0.095390297	3
6799	0.04698687	3
6800	0.092143227	3
6801	0.08902842	1
6802	0.084327138	2
6803	0.106874813	2
6804	0.10533642	3
6805	0.091159944	3
6806	0.09987231	2
6807	0.071651033	1
6808	0.089980237	1
6809	0.094921292	3
6810	0.106534244	3
6811	0.098294049	3
6812	0.10680922	1
6813	0.096695648	1
6814	0.091875424	2
6815	0.083179098	2
6816	0.095916763	3
6817	0.092209882	1
6818	0.121056329	3
6819	0.047305639	1
6820	0.063634116	1
6821	0.073658203	1
6822	0.073117495	3
6823	0.077860303	1
6824	0.101862489	1
6825	0.089968739	3
6826	0.08935473	2
6827	0.06753828	2
6828	0.071945686	1
6829	0.076393935	1
6830	0.10697523	2
6831	0.088021401	3
6832	0.089674816	2
6833	0.05037381	1
6834	0.048253314	1
6835	0.031289557	1
6836	0.087874077	2
6837	0.068108638	1
6838	0.088374292	2
6839	0.083476147	1
6840	0.090092442	2
6841	0.081106071	1
6842	0.079313225	1
6843	0.074871185	1
6844	0.080138646	1
6845	0.094009237	3
6846	0.055410255	1
6847	0.06595012	1
6848	0.086073701	2
6849	0.090989858	3
6850	0.075642568	2
6851	0.053649957	2
6852	0.078207281	3
6853	0.071558316	3
6854	0.083909005	2
6855	0.089455618	2
6856	0.058061516	1
6857	0.105026166	2
6858	0.090377304	3
6859	0.078678032	2
6860	0.086749468	2
6861	0.059161805	1
6862	0.096619691	2
6863	0.072997257	3
6864	0.051716153	0
6865	0.070471686	2
6866	0.105829457	2
6867	0.06505779	2
6868	0.0701309	2
6869	0.084556769	1
6870	0.070180092	2
6871	0.08329136	2
6872	0.109694786	3
6873	0.094596144	2
6874	0.061548017	2
6875	0.056578237	1
6876	0.084543626	2
6877	0.09670676	2
6878	0.086616208	2
6879	0.090269695	3
6880	0.094832371	2
6881	0.078783505	2
6882	0.0838308	2
6883	0.07895127	1
6884	0.083212422	2
6885	0.088085095	1
6886	0.09552011	2
6887	0.094332816	1
6888	0.101696023	2
6889	0.088789862	2
6890	0.108045737	2
6891	0.080368598	1
6892	0.088885365	1
6893	0.084067037	2
6894	0.076169726	2
6895	0.080412873	2
6896	0.096963052	3
6897	0.091568176	2
6898	0.074412636	3
6899	0.096889704	3
6900	0.097485413	2
6901	0.059829038	2
6902	0.084955502	1
6903	0.088747132	2
6904	0.099364873	3
6905	0.066890867	1
6907	0.084880652	1
6908	0.063256257	2
6909	0.093481383	1
6910	0.101970399	2
6911	0.075120097	1
6912	0.079917259	2
6913	0.078568616	2
6914	0.069407631	1
6915	0.097859797	3
6916	0.061366589	1
6917	0.107764365	3
6918	0.075101974	1
6919	0.138785098	3
6920	0.068558197	2
6921	0.098014795	3
6922	0.066776378	1
6923	0.076936124	3
6924	0.083078732	2
6925	0.064550429	1
6926	0.107786412	3
6927	0.074409851	1
6928	0.064902184	0
6929	0.090450294	2
6930	0.085152019	2
6931	0.086446418	3
6932	0.085929309	2
6933	0.065503419	3
6934	0.078467396	1
6935	0.080373331	2
6936	0.093256815	2
6937	0.089671695	2
6938	0.073087117	2
6939	0.068200382	2
6940	0.137386639	3
6941	0.091808507	2
6942	0.067468641	2
6943	0.07644814	1
6944	0.100679163	3
6945	0.072280866	2
6946	0.091592347	3
6947	0.076415959	1
6948	0.055813829	1
6949	0.080190193	3
6950	0.082116161	1
6951	0.057569242	0
6952	0.080680247	1
6953	0.085305701	1
6954	0.017926353	1
6955	0.078999265	2
6956	0.033665383	2
6957	0.090392734	3
6958	0.085418348	3
6959	0.073218988	2
6960	0.080347312	2
6961	0.098037442	3
6962	0.076447393	1
6963	0.05389151	2
6964	0.065375078	2
6965	0.096897004	3
6966	0.050559214	1
6967	0.077800126	3
6968	0.079620288	3
6969	0.069346496	2
6970	0.074024848	2
6971	0.088269173	2
6972	0.081821572	2
6973	0.068492274	1
6974	0.12642673	1
6975	0.088399706	2
6976	0.080839599	1
6977	0.047931313	1
6978	0.088799812	1
6979	0.077288085	3
6980	0.071131283	1
6981	0.086990839	2
6982	0.089325676	3
6983	0.07173277	1
6984	0.079988152	1
6985	0.09620614	1
6986	0.099339053	3
6987	0.051129255	1
6988	0.101780921	2
6989	0.101664872	3
6990	0.084430803	1
6991	0.100359461	1
6992	0.081690234	2
6993	0.049750439	1
6994	0.102010254	1
6995	0.089934661	1
6996	0.073356135	2
6997	0.076861248	2
6998	0.084540361	1
6999	0.063418697	1
7000	0.075827142	2
7001	0.092582877	2
7002	0.07246356	2
7003	0.098306798	3
7004	0.075973376	2
7005	0.095589732	1
7006	0.094180744	1
7007	0.07567105	2
7008	0.083318054	1
7009	0.042626896	1
7010	0.09931478	1
7011	0.0629677	1
7012	0.061063398	1
7013	0.083443633	1
7014	0.057427166	1
7015	0.067620323	2
7016	0.07955397	1
7017	0.081598843	2
7018	0.070860827	2
7019	0.067551936	2
7020	0.086895755	3
7021	0.121772226	3
7022	0.085315647	2
7023	0.086151266	1
7024	0.04136795	0
7025	0.099976301	2
7026	0.094246851	3
7027	0.064449902	3
7028	0.093172142	3
7029	0.114157928	2
7030	0.081292211	1
7031	0.093692485	1
7032	0.103843566	2
7033	0.095818022	3
7034	0.112632391	3
7035	0.064170846	2
7036	0.100136847	3
7037	0.057443242	1
7038	0.085637985	2
7039	0.072984832	1
7040	0.09072744	3
7041	0.085938037	2
7042	0.092270975	2
7043	0.065299215	2
7044	0.073237163	1
7045	0.060465595	1
7046	0.048537156	1
7047	0.063558683	2
7048	0.055769654	1
7049	0.06878945	2
7050	0.073462653	3
7051	0.072901546	1
7052	0.074395695	1
7053	0.082442173	3
7054	0.090987407	3
7055	0.066696949	1
7056	0.093348643	3
7057	0.084287721	2
7058	0.088683656	1
7059	0.069080471	3
7060	0.099272239	1
7061	0.088180618	2
7062	0.071076001	1
7063	0.073091926	2
7064	0.082385506	1
7065	0.095569998	3
7066	0.099585367	2
7067	0.093170764	1
7068	0.053072434	2
7069	0.079187329	2
7070	0.073209824	1
7071	0.051215084	1
7072	0.099995538	2
7073	0.089543574	2
7074	0.085343559	1
7075	0.076942581	3
7076	0.067415498	2
7077	0.059115615	2
7078	0.075762954	1
7079	0.089888444	3
7080	0.079344848	2
7081	0.100171591	2
7082	0.093414611	3
7083	0.072235126	1
7084	0.081210869	1
7085	0.117957892	3
7086	0.074505197	1
7087	0.070415792	3
7088	0.061725964	2
7089	0.076495818	1
7090	0.095173917	1
7091	0.07929704	1
7092	0.103122128	1
7093	0.076012058	1
7094	0.059395581	1
7095	0.087156171	2
7096	0.074928096	2
7097	0.081996529	2
7098	0.064274921	2
7099	0.082327385	2
7100	0.043641228	1
7101	0.075979589	1
7102	0.079281557	1
7103	0.06296153	2
7104	0.089204153	1
7105	0.099397713	1
7106	0.069468571	2
7107	0.094586853	3
7108	0.101310272	1
7109	0.079682082	1
7110	0.086413715	2
7111	0.078969418	3
7112	0.06764393	1
7113	0.10867197	2
7114	0.068802359	1
7115	0.091872554	3
7116	0.051674814	3
7117	0.068457468	1
7118	0.082360839	1
7119	0.071914457	1
7120	0.099002455	3
7121	0.065162837	2
7122	0.076436057	2
7123	0.02246572	1
7124	0.068770117	3
7125	0.07831948	3
7126	0.073409602	3
7127	0.083571713	2
7128	0.101201805	2
7129	0.090783525	3
7130	0.114474196	3
7131	0.065441651	3
7132	0.084106511	1
7133	0.114350299	2
7134	0.086682668	1
7135	0.065138636	1
7136	0.076799737	2
7137	0.07176156	0
7138	0.066376838	1
7139	0.090047002	3
7140	0.065671113	2
7141	0.064429407	1
7142	0.074234549	2
7143	0.047862099	2
7144	0.088959271	3
7145	0.107322199	1
7146	0.085287418	2
7147	0.081950952	3
7148	0.094051182	1
7149	0.111519658	3
7150	0.051615674	1
7151	0.086555598	3
7152	0.066224187	1
7153	0.094816749	3
7154	0.077981319	3
7155	0.072397421	3
7156	0.065925533	1
7157	0.064120118	2
7158	0.088831363	2
7159	0.076215449	3
7160	0.079565863	1
7161	0.077462748	3
7162	0.086731641	2
7163	0.083218294	2
7164	0.085582345	2
7165	0.079206834	3
7166	0.104838432	2
7167	0.089581391	3
7168	0.063841789	1
7169	0.073525435	2
7170	0.051175879	1
7171	0.096107285	2
7172	0.074803829	2
7173	0.094259031	3
7174	0.068874573	3
7175	0.058821609	2
7176	0.101751029	1
7177	0.064359429	2
7178	0.077438946	1
7179	0.086558426	1
7180	0.070391806	1
7181	0.082144436	3
7182	0.103507695	1
7183	0.10613424	3
7184	0.069300978	2
7185	0.095064518	3
7186	0.094208794	2
7187	0.092051992	3
7188	0.100965527	3
7189	0.115205677	1
7190	0.07997507	1
7191	0.095013422	1
7192	0.048226999	0
7193	0.079618902	1
7194	0.088666405	1
7195	0.079971638	1
7196	0.073003592	2
7197	0.081293801	3
7198	0.101908108	2
7199	0.079630046	1
7200	0.087947666	2
7201	0.077110709	1
7202	0.095945238	2
7203	0.073426581	1
7204	0.112142896	3
7205	0.056929994	1
7206	0.063843631	1
7207	0.069267098	1
7208	0.063055315	1
7209	0.108485194	3
7210	0.08700179	2
7211	0.093090275	3
7212	0.071133267	3
7213	0.095915825	1
7214	0.079348537	2
7215	0.08960617	2
7216	0.092711566	2
7217	0.091344153	3
7218	0.090210443	3
7219	0.087183584	2
7220	0.07594804	1
7221	0.091327712	1
7222	0.101062897	3
7223	0.041132623	1
7224	0.099216279	3
7225	0.072356162	1
7226	0.077035516	2
7227	0.073443687	1
7228	0.073265979	2
7229	0.09069208	3
7230	0.07748	1
7231	0.088576797	3
7232	0.064823237	1
7233	0.058242615	1
7234	0.068616739	1
7235	0.081456578	2
7236	0.063896883	1
7237	0.063913871	1
7238	0.074659116	1
7239	0.093480848	2
7240	0.100544808	1
7241	0.08192327	2
7242	0.083079307	2
7243	0.078778096	2
7244	0.092528504	3
7245	0.071110749	2
7246	0.074145329	3
7247	0.075726746	1
7248	0.065590887	3
7249	0.093652509	2
7250	0.08880176	2
